,Player,Tm,Year
257,Nate McMillan,SEA,1993
258,Oliver Miller,PHO,1993
259,Reggie Miller*,IND,1993
260,Terry Mills,DET,1993
261,Harold Miner,MIA,1993
262,Sam Mitchell,IND,1993
263,Tracy Moore,DAL,1993
264,Chris Morris,NJN,1993
265,Isaiah Morris,DET,1993
266,Alonzo Mourning*,CHH,1993
267,Chris Mullin*,GSW,1993
268,Eric Murdock,MIL,1993
269,Tracy Murray,POR,1993
270,Jerrod Mustaf,PHO,1993
271,Dikembe Mutombo*,DEN,1993
272,Larry Nance,CLE,1993
274,Ed Nealy,GSW,1993
275,Ed Nealy,CHI,1993
276,Melvin Newbern,DET,1993
277,Johnny Newman,CHH,1993
278,Ken Norman,LAC,1993
279,Shaquille O'Neal*,ORL,1993
281,Dan O'Sullivan,NJN,1993
282,Dan O'Sullivan,MIL,1993
283,Charles Oakley,NYK,1993
285,Alan Ogg,MIL,1993
286,Alan Ogg,WSB,1993
287,Hakeem Olajuwon*,HOU,1993
288,Matt Othick,SAS,1993
289,Doug Overton,WSB,1993
290,Billy Owens,GSW,1993
291,Robert Pack,DEN,1993
292,Gerald Paddio,SEA,1993
293,Walter Palmer,DAL,1993
294,Robert Parish*,BOS,1993
295,John Paxson,CHI,1993
296,Kenny Payne,PHI,1993
297,Gary Payton*,SEA,1993
298,Anthony Peeler,LAL,1993
299,Will Perdue,CHI,1993
301,Sam Perkins,LAL,1993
302,Sam Perkins,SEA,1993
303,Tim Perry,PHI,1993
304,Chuck Person,MIN,1993
305,Drazen Petrovic*,NJN,1993
306,Bobby Phills,CLE,1993
307,Ricky Pierce,SEA,1993
308,Ed Pinckney,BOS,1993
309,Scottie Pippen*,CHI,1993
310,Gary Plummer,DEN,1993
311,Olden Polynice,DET,1993
312,Terry Porter,POR,1993
313,Paul Pressey,GSW,1993
314,Brent Price,WSB,1993
315,Mark Price,CLE,1993
316,Anthony Pullard,MIL,1993
318,Kurt Rambis,PHO,1993
319,Kurt Rambis,SAC,1993
321,Mark Randall,MIN,1993
322,Mark Randall,DET,1993
323,Blair Rasmussen,ATL,1993
325,J.R. Reid,CHH,1993
326,J.R. Reid,SAS,1993
327,Glen Rice,MIA,1993
328,Pooh Richardson,IND,1993
329,Mitch Richmond*,SAC,1993
330,Doc Rivers,NYK,1993
331,Fred Roberts,MIL,1993
332,Stanley Roberts,LAC,1993
334,Alvin Robertson,MIL,1993
335,Alvin Robertson,DET,1993
336,Clifford Robinson,POR,1993
337,David Robinson*,SAS,1993
338,Larry Robinson,WSB,1993
339,Rumeal Robinson,NJN,1993
340,Dennis Rodman*,DET,1993
341,Tree Rollins,HOU,1993
342,Sean Rooks,DAL,1993
343,Donald Royal,ORL,1993
344,Delaney Rudd,POR,1993
345,Jeff Ruland,DET,1993
346,John Salley,MIA,1993
347,Jeff Sanders,ATL,1993
348,Mike Sanders,CLE,1993
349,Danny Schayes,MIL,1993
350,Steve Scheffler,SEA,1993
351,Dwayne Schintzius,NJN,1993
352,Detlef Schrempf,IND,1993
353,Byron Scott,LAL,1993
354,Dennis Scott,ORL,1993
355,Malik Sealy,IND,1993
356,Rony Seikaly,MIA,1993
357,Brad Sellers,MIN,1993
358,Charles Shackleford,PHI,1993
359,Brian Shaw,MIA,1993
360,Lionel Simmons,SAC,1993
361,Scott Skiles,ORL,1993
362,Charles Smith,NYK,1993
363,Chris Smith,MIN,1993
364,Doug Smith,DAL,1993
365,Kenny Smith,HOU,1993
366,LaBradford Smith,WSB,1993
367,Larry Smith,SAS,1993
368,Reggie Smith,POR,1993
369,Steve Smith,MIA,1993
370,Tony Smith,LAL,1993
371,Rik Smits,IND,1993
373,Andre Spencer,ATL,1993
374,Andre Spencer,GSW,1993
375,Elmore Spencer,LAC,1993
376,Felton Spencer,MIN,1993
377,Latrell Sprewell,GSW,1993
378,John Starks,NYK,1993
379,Barry Stevens,GSW,1993
380,Larry Stewart,WSB,1993
381,Bryant Stith,DEN,1993
383,Alex Stivrins,PHO,1993
384,Alex Stivrins,LAC,1993
385,Alex Stivrins,MIL,1993
386,Alex Stivrins,ATL,1993
387,John Stockton*,UTA,1993
388,Rod Strickland,POR,1993
389,Derek Strong,MIL,1993
390,Lamont Strothers,DAL,1993
391,Terry Teagle,HOU,1993
392,Isiah Thomas*,DET,1993
393,LaSalle Thompson,IND,1993
394,Otis Thorpe,HOU,1993
395,Sedale Threatt,LAL,1993
396,Wayman Tisdale,SAC,1993
397,Tom Tolbert,ORL,1993
398,Trent Tucker,CHI,1993
399,Jeff Turner,ORL,1993
400,Kiki Vandeweghe,LAC,1993
401,Loy Vaught,LAC,1993
402,Gundars Vetra,MIN,1993
404,Darrell Walker,DET,1993
405,Darrell Walker,CHI,1993
406,Duane Washington,LAC,1993
407,Clarence Weatherspoon,PHI,1993
408,Marcus Webb,BOS,1993
409,Spud Webb,SAC,1993
410,Robert Werdann,DEN,1993
411,Doug West,MIN,1993
412,Mark West,PHO,1993
413,Randy White,DAL,1993
415,Morlon Wiley,ATL,1993
416,Morlon Wiley,DAL,1993
417,Dominique Wilkins*,ATL,1993
418,Eddie Lee Wilkins,PHI,1993
419,Gerald Wilkins,CLE,1993
420,Buck Williams,POR,1993
421,Corey Williams,CHI,1993
422,Herb Williams,NYK,1993
423,Hot Rod Williams,CLE,1993
424,Jayson Williams,NJN,1993
425,John Williams,LAC,1993
426,Kenny Williams,IND,1993
428,Lorenzo Williams,CHH,1993
429,Lorenzo Williams,ORL,1993
430,Lorenzo Williams,BOS,1993
431,Micheal Williams,MIN,1993
432,Reggie Williams,DEN,1993
433,Scott Williams,CHI,1993
434,Walt Williams,SAC,1993
435,Kevin Willis,ATL,1993
436,Kennard Winchester,HOU,1993
437,David Wingate,CHH,1993
439,Joe Wolf,BOS,1993
440,Joe Wolf,POR,1993
441,David Wood,SAS,1993
442,Randy Woods,LAC,1993
444,Orlando Woolridge,DET,1993
445,Orlando Woolridge,MIL,1993
446,James Worthy*,LAL,1993
447,Howard Wright,ORL,1993
448,Danny Young,DET,1993
