,Player,Tm,Year
150,Howard Eisley,DEN,2006
151,Monta Ellis,GSW,2006
152,Francisco Elson,DEN,2006
153,Melvin Ely,CHA,2006
154,Maurice Evans,DET,2006
156,Reggie Evans,SEA,2006
157,Reggie Evans,DEN,2006
158,Daniel Ewing,LAC,2006
159,Noel Felix,SEA,2006
160,Raymond Felton,CHA,2006
161,Michael Finley,SAS,2006
162,Derek Fisher,GSW,2006
163,Gerald Fitch,MIA,2006
164,Marcus Fizer,NOK,2006
165,Sharrod Ford,PHO,2006
166,T.J. Ford,MIL,2006
167,Danny Fortson,SEA,2006
168,Jeff Foster,IND,2006
169,Adonal Foyle,GSW,2006
171,Richie Frahm,MIN,2006
172,Richie Frahm,HOU,2006
174,Steve Francis,ORL,2006
175,Steve Francis,NYK,2006
176,Channing Frye,NYK,2006
177,Dan Gadzuric,MIL,2006
178,Deng Gai,PHI,2006
179,Reece Gaines,MIL,2006
180,Francisco Garcia,SAC,2006
181,Kevin Garnett,MIN,2006
182,Pat Garrity,ORL,2006
183,Pau Gasol,MEM,2006
184,Devean George,LAL,2006
185,Eddie Gill,IND,2006
186,Manu Ginobili,SAS,2006
187,Gordan Giricek,UTA,2006
188,Anthony Goldwire,LAC,2006
189,Ryan Gomes,BOS,2006
190,Drew Gooden,CLE,2006
191,Ben Gordon,CHI,2006
192,Joey Graham,TOR,2006
194,Stephen Graham,HOU,2006
195,Stephen Graham,CHI,2006
196,Stephen Graham,CLE,2006
197,Danny Granger,IND,2006
198,Brian Grant,PHO,2006
199,Devin Green,LAL,2006
200,Gerald Green,BOS,2006
201,Willie Green,PHI,2006
202,Orien Greene,BOS,2006
203,Adrian Griffin,DAL,2006
204,Eddie Griffin,MIN,2006
205,Anthony Grundy,ATL,2006
206,Richard Hamilton,DET,2006
208,Zendon Hamilton,CLE,2006
209,Zendon Hamilton,PHI,2006
210,Anfernee Hardaway,NYK,2006
211,Matt Harpring,UTA,2006
212,Al Harrington,ATL,2006
213,Othella Harrington,CHI,2006
214,Devin Harris,DAL,2006
215,David Harrison,IND,2006
216,Jason Hart,SAC,2006
217,Udonis Haslem,MIA,2006
218,Trenton Hassell,MIN,2006
219,Chuck Hayes,HOU,2006
220,Jarvis Hayes,WAS,2006
221,Brendan Haywood,WAS,2006
222,Luther Head,HOU,2006
223,Alan Henderson,CLE,2006
224,Nene Hilario,DEN,2006
225,Grant Hill*,ORL,2006
226,Kirk Hinrich,CHI,2006
227,Julius Hodge,DEN,2006
228,Randy Holcomb,CHI,2006
229,Robert Horry,SAS,2006
230,Eddie House,PHO,2006
231,Dwight Howard,ORL,2006
232,Josh Howard,DAL,2006
233,Juwan Howard,HOU,2006
234,Troy Hudson,MIN,2006
235,Larry Hughes,CLE,2006
236,Kris Humphries,UTA,2006
237,Lindsey Hunter,DET,2006
238,Steven Hunter,PHI,2006
239,Andre Iguodala,PHI,2006
240,Zydrunas Ilgauskas,CLE,2006
241,Didier Ilunga-Mbenga,DAL,2006
242,Allen Iverson*,PHI,2006
243,Royal Ivey,ATL,2006
244,Jarrett Jack,POR,2006
245,Bobby Jackson,MEM,2006
246,Jermaine Jackson,MIL,2006
248,Jim Jackson,PHO,2006
249,Jim Jackson,LAL,2006
250,Luke Jackson,CLE,2006
252,Marc Jackson,NJN,2006
253,Marc Jackson,NOK,2006
254,Stephen Jackson,IND,2006
255,Jerome James,NYK,2006
256,LeBron James,CLE,2006
257,Mike James,TOR,2006
258,Antawn Jamison,WAS,2006
259,Marko Jaric,MIN,2006
260,Sarunas Jasikevicius,IND,2006
261,Al Jefferson,BOS,2006
262,Richard Jefferson,NJN,2006
263,Jared Jeffries,WAS,2006
264,Amir Johnson,DET,2006
265,Anthony Johnson,IND,2006
266,DerMarr Johnson,DEN,2006
267,Ervin Johnson,MIL,2006
268,Joe Johnson,ATL,2006
270,Linton Johnson,NJN,2006
271,Linton Johnson,NOK,2006
272,Dahntay Jones,MEM,2006
273,Damon Jones,CLE,2006
274,Dwayne Jones,BOS,2006
275,Eddie Jones,MEM,2006
276,Fred Jones,IND,2006
277,James Jones,PHO,2006
278,Jumaine Jones,CHA,2006
279,Chris Kaman,LAC,2006
280,Jason Kapono,MIA,2006
281,Mario Kasun,ORL,2006
282,Viktor Khryapa,POR,2006
283,Jason Kidd*,NJN,2006
284,Andrei Kirilenko,UTA,2006
285,Linas Kleiza,DEN,2006
286,Brevin Knight,CHA,2006
287,Yaroslav Korolev,LAC,2006
288,Kyle Korver,PHI,2006
289,Nenad Krstic,NJN,2006
290,Toni Kukoc,MIL,2006
291,Raef LaFrentz,BOS,2006
293,Maciej Lampe,NOK,2006
294,Maciej Lampe,HOU,2006
295,David Lee,NYK,2006
297,Voshon Lenard,DEN,2006
298,Voshon Lenard,POR,2006
299,Rashard Lewis,SEA,2006
300,Randy Livingston,CHI,2006
301,Shaun Livingston,LAC,2006
302,John Lucas III,HOU,2006
303,Tyronn Lue,ATL,2006
304,Arvydas Macijauskas,NOK,2006
305,Mark Madsen,MIN,2006
306,Corey Maggette,LAC,2006
307,Jamaal Magloire,MIL,2006
308,Stephon Marbury,NYK,2006
309,Shawn Marion,PHO,2006
310,Sean Marks,SAS,2006
311,Donyell Marshall,CLE,2006
312,Rawle Marshall,DAL,2006
313,Darrick Martin,TOR,2006
314,Kenyon Martin,DEN,2006
315,Kevin Martin,SAC,2006
316,Desmond Mason,NOK,2006
317,Jason Maxiell,DET,2006
318,Sean May,CHA,2006
319,Rashad McCants,MIN,2006
320,Walter McCarty,LAC,2006
321,Antonio McDyess,DET,2006
322,Tracy McGrady*,HOU,2006
323,Jeff McInnis,NJN,2006
324,Aaron McKie,LAL,2006
325,Keith McLeod,UTA,2006
326,Stanislav Medvedenko,LAL,2006
327,Chris Mihm,LAL,2006
328,Aaron Miles,GSW,2006
329,C.J. Miles,UTA,2006
330,Darius Miles,POR,2006
332,Darko Milicic,DET,2006
333,Darko Milicic,ORL,2006
334,Andre Miller,DEN,2006
335,Brad Miller,SAC,2006
336,Mike Miller,MEM,2006
337,Yao Ming*,HOU,2006
338,Cuttino Mobley,LAC,2006
339,Nazr Mohammed,SAS,2006
341,Sergei Monia,POR,2006
342,Sergei Monia,SAC,2006
343,Mikki Moore,SEA,2006
344,Terence Morris,ORL,2006
345,Alonzo Mourning*,MIA,2006
346,Troy Murphy,GSW,2006
347,Lamond Murray,NJN,2006
349,Ronald Murray,SEA,2006
350,Ronald Murray,CLE,2006
351,Dikembe Mutombo*,HOU,2006
352,Boniface N'Dong,LAC,2006
354,Bostjan Nachbar,NOK,2006
355,Bostjan Nachbar,NJN,2006
356,Lee Nailon,PHI,2006
357,Eduardo Najera,DEN,2006
358,Steve Nash*,PHO,2006
359,Jameer Nelson,ORL,2006
360,Rasho Nesterovic,SAS,2006
361,Ira Newble,CLE,2006
362,Andres Nocioni,CHI,2006
364,Moochie Norris,HOU,2006
365,Moochie Norris,NOK,2006
366,Dirk Nowitzki,DAL,2006
367,Jermaine O'Neal,IND,2006
368,Shaquille O'Neal*,MIA,2006
369,Fabricio Oberto,SAS,2006
370,Lamar Odom,LAL,2006
371,Emeka Okafor,CHA,2006
372,Mehmet Okur,UTA,2006
373,Kevin Ollie,PHI,2006
375,Michael Olowokandi,MIN,2006
376,Michael Olowokandi,BOS,2006
377,Greg Ostertag,UTA,2006
378,Bo Outlaw,ORL,2006
379,Travis Outlaw,POR,2006
380,Andre Owens,UTA,2006
381,Zaza Pachulia,ATL,2006
382,Scott Padgett,NJN,2006
383,Milt Palacio,UTA,2006
384,Jannero Pargo,CHI,2006
385,Smush Parker,LAL,2006
386,Tony Parker,SAS,2006
388,Ruben Patterson,POR,2006
389,Ruben Patterson,DEN,2006
390,Chris Paul,NOK,2006
391,Sasha Pavlovic,CLE,2006
392,Gary Payton*,MIA,2006
393,Kendrick Perkins,BOS,2006
394,Morris Peterson,TOR,2006
395,Johan Petro,SEA,2006
396,Eric Piatkowski,CHI,2006
397,Paul Pierce,BOS,2006
398,Mickael Pietrus,GSW,2006
399,Zoran Planinic,NJN,2006
400,Pavel Podkolzin,DAL,2006
401,Scot Pollard,IND,2006
402,James Posey,MIA,2006
404,Vitaly Potapenko,SEA,2006
405,Vitaly Potapenko,SAC,2006
406,Josh Powell,DAL,2006
407,Ronnie Price,SAC,2006
408,Tayshaun Prince,DET,2006
409,Laron Profit,LAL,2006
410,Joel Przybilla,POR,2006
412,Vladimir Radmanovic,SEA,2006
413,Vladimir Radmanovic,LAC,2006
414,Shavlik Randolph,PHI,2006
415,Zach Randolph,POR,2006
416,Theo Ratliff,POR,2006
417,Zeljko Rebraca,LAC,2006
418,Michael Redd,MIL,2006
420,Justin Reed,BOS,2006
421,Justin Reed,MIN,2006
422,Jason Richardson,GSW,2006
423,Quentin Richardson,NYK,2006
424,Luke Ridnour,SEA,2006
425,Anthony Roberson,MEM,2006
426,Lawrence Roberts,MEM,2006
427,Bernard Robinson,CHA,2006
428,Clifford Robinson,NJN,2006
429,Nate Robinson,NYK,2006
431,Jalen Rose,TOR,2006
432,Jalen Rose,NYK,2006
433,Malik Rose,NYK,2006
434,Quinton Ross,LAC,2006
435,Michael Ruffin,WAS,2006
436,Kareem Rush,CHA,2006
437,Bryon Russell,DEN,2006
438,John Salmons,PHI,2006
439,Jamal Sampson,SAC,2006
440,Melvin Sanders,SAS,2006
441,Brian Scalabrine,BOS,2006
442,Alex Scales,SAS,2006
443,Luke Schenscher,CHI,2006
444,Ha Seung-Jin,POR,2006
445,Wayne Simien,MIA,2006
446,Bobby Simmons,MIL,2006
447,James Singleton,LAC,2006
449,Brian Skinner,SAC,2006
450,Brian Skinner,POR,2006
452,Charles Smith,POR,2006
453,Charles Smith,DEN,2006
454,Donta Smith,ATL,2006
455,J.R. Smith,NOK,2006
456,Joe Smith,MIL,2006
457,Josh Smith,ATL,2006
458,Eric Snow,CLE,2006
459,Kirk Snyder,NOK,2006
460,Darius Songaila,CHI,2006
461,Pape Sow,TOR,2006
462,Jerry Stackhouse,DAL,2006
463,DeShawn Stevenson,ORL,2006
465,Peja Stojakovic,SAC,2006
466,Peja Stojakovic,IND,2006
467,Awvee Storey,WAS,2006
468,Damon Stoudamire,MEM,2006
469,Salim Stoudamire,ATL,2006
470,Amar'e Stoudemire,PHO,2006
471,Mike Sweetney,CHI,2006
472,Robert Swift,SEA,2006
473,Stromile Swift,HOU,2006
475,Wally Szczerbiak,MIN,2006
476,Wally Szczerbiak,BOS,2006
477,Chris Taft,GSW,2006
478,Donell Taylor,WAS,2006
479,Maurice Taylor,NYK,2006
480,Sebastian Telfair,POR,2006
481,Jason Terry,DAL,2006
482,Billy Thomas,WAS,2006
483,Etan Thomas,WAS,2006
485,James Thomas,PHI,2006
486,James Thomas,CHI,2006
488,John Thomas,MEM,2006
489,John Thomas,ATL,2006
490,John Thomas,NJN,2006
491,Kenny Thomas,SAC,2006
492,Kurt Thomas,PHO,2006
494,Tim Thomas,CHI,2006
495,Tim Thomas,PHO,2006
496,Dijon Thompson,PHO,2006
497,Jamaal Tinsley,IND,2006
498,Jake Tsakalidis,MEM,2006
500,Nikoloz Tskitishvili,MIN,2006
501,Nikoloz Tskitishvili,PHO,2006
502,Ronny Turiaf,LAL,2006
503,Hedo Turkoglu,ORL,2006
504,Ime Udoka,NYK,2006
505,Beno Udrih,SAS,2006
506,Nick Van Exel,SAS,2006
507,Keith Van Horn,DAL,2006
508,Anderson Varejao,CLE,2006
509,Jacque Vaughn,NJN,2006
510,Charlie Villanueva,TOR,2006
511,Jake Voskuhl,CHA,2006
512,Jackson Vroman,NOK,2006
513,Sasha Vujacic,LAL,2006
514,Dwyane Wade,MIA,2006
515,Von Wafer,LAL,2006
516,Antoine Walker,MIA,2006
517,Samaki Walker,IND,2006
518,Ben Wallace,DET,2006
519,Gerald Wallace,CHA,2006
520,Rasheed Wallace,DET,2006
521,Matt Walsh,MIA,2006
522,Luke Walton,LAL,2006
523,Hakim Warrick,MEM,2006
525,Earl Watson,DEN,2006
526,Earl Watson,SEA,2006
527,Chris Webber,PHI,2006
528,Martell Webster,POR,2006
529,Bonzi Wells,SAC,2006
530,Jiri Welsch,MIL,2006
531,David Wesley,HOU,2006
532,David West,NOK,2006
533,Delonte West,BOS,2006
534,Robert Whaley,UTA,2006
536,Chris Wilcox,LAC,2006
537,Chris Wilcox,SEA,2006
538,Damien Wilkins,SEA,2006
540,Mike Wilks,CLE,2006
541,Mike Wilks,SEA,2006
543,Aaron Williams,TOR,2006
544,Aaron Williams,NOK,2006
545,Alvin Williams,TOR,2006
546,Deron Williams,UTA,2006
547,Eric Williams,TOR,2006
548,Jason Williams,MIA,2006
549,Lou Williams,PHI,2006
550,Marvin Williams,ATL,2006
551,Mo Williams,MIL,2006
552,Corliss Williamson,SAC,2006
553,Loren Woods,TOR,2006
554,Qyntel Woods,NYK,2006
556,Metta World Peace,IND,2006
557,Metta World Peace,SAC,2006
558,Antoine Wright,NJN,2006
559,Bracey Wright,MIN,2006
560,Dorell Wright,MIA,2006
561,Lorenzen Wright,MEM,2006
562,Derrick Zimmerman,NJN,2006
