,Player,Tm,Year
73,Demetrius Calip,LAL,1992
74,Elden Campbell,LAL,1992
75,Tony Campbell,MIN,1992
76,Antoine Carr,SAS,1992
77,Bill Cartwright,CHI,1992
78,Terry Catledge,ORL,1992
79,Duane Causwell,SAC,1992
80,Cedric Ceballos,PHO,1992
81,Tom Chambers,PHO,1992
83,Rex Chapman,CHH,1992
84,Rex Chapman,WSB,1992
85,Maurice Cheeks*,ATL,1992
86,Pete Chilcutt,SAC,1992
87,Derrick Coleman,NJN,1992
88,Bimbo Coles,MIA,1992
89,Marty Conlon,SEA,1992
90,Lester Conner,MIL,1992
91,Anthony Cook,DEN,1992
92,Wayne Cooper,POR,1992
93,Tom Copa,SAS,1992
94,Lanard Copeland,LAC,1992
96,Tyrone Corbin,MIN,1992
97,Tyrone Corbin,UTA,1992
98,Chris Corchiani,ORL,1992
99,Corey Crowder,UTA,1992
100,Terry Cummings,SAS,1992
101,Dell Curry,CHH,1992
102,Quintin Dailey,SEA,1992
103,Brad Daugherty,CLE,1992
104,Brad Davis,DAL,1992
105,Dale Davis,IND,1992
106,Terry Davis,DAL,1992
107,Walter Davis,DEN,1992
108,Johnny Dawkins,PHI,1992
109,Bison Dele,ORL,1992
110,Vlade Divac*,LAL,1992
112,James Donaldson,DAL,1992
113,James Donaldson,NYK,1992
115,Sherman Douglas,MIA,1992
116,Sherman Douglas,BOS,1992
117,Greg Dreiling,IND,1992
118,Clyde Drexler*,POR,1992
119,Kevin Duckworth,POR,1992
120,Chris Dudley,NJN,1992
121,Joe Dumars*,DET,1992
122,Ledell Eackles,WSB,1992
123,Mark Eaton,UTA,1992
124,Patrick Eddie,NYK,1992
125,Blue Edwards,UTA,1992
126,James Edwards,LAC,1992
127,Kevin Edwards,MIA,1992
128,Craig Ehlo,CLE,1992
129,Mario Elie,GSW,1992
130,Sean Elliott,SAS,1992
131,Dale Ellis,MIL,1992
132,LeRon Ellis,LAC,1992
133,Pervis Ellison,WSB,1992
134,A.J. English,WSB,1992
135,Patrick Ewing*,NYK,1992
136,Dave Feitl,NJN,1992
137,Duane Ferrell,ATL,1992
138,Danny Ferry,CLE,1992
139,Vern Fleming,IND,1992
140,Sleepy Floyd,HOU,1992
141,Greg Foster,WSB,1992
142,Rick Fox,BOS,1992
143,Tellis Frank,MIN,1992
144,Anthony Frederick,CHH,1992
145,Kevin Gamble,BOS,1992
146,Winston Garland,DEN,1992
148,Tom Garrick,SAS,1992
149,Tom Garrick,MIN,1992
150,Tom Garrick,DAL,1992
151,Chris Gatling,GSW,1992
152,Kenny Gattison,CHH,1992
153,Tate George,NJN,1992
154,Kendall Gill,CHH,1992
155,Armen Gilliam,PHI,1992
156,Gerald Glass,MIN,1992
157,Mike Gminski,CHH,1992
158,Dan Godfread,HOU,1992
159,Paul Graham,ATL,1992
160,Ron Grandison,CHH,1992
161,Gary Grant,LAC,1992
163,Greg Grant,CHH,1992
164,Greg Grant,PHI,1992
165,Harvey Grant,WSB,1992
166,Horace Grant,CHI,1992
167,Jeff Grayer,MIL,1992
168,A.C. Green,LAL,1992
169,Rickey Green,BOS,1992
170,Sean Green,IND,1992
171,Sidney Green,SAS,1992
172,Jack Haley,LAL,1992
173,Tom Hammonds,WSB,1992
175,Bob Hansen,SAC,1992
176,Bob Hansen,CHI,1992
177,Tim Hardaway,GSW,1992
178,Derek Harper,DAL,1992
179,Ron Harper,LAC,1992
180,Scott Hastings,DEN,1992
181,Hersey Hawkins,PHI,1992
183,Gerald Henderson,HOU,1992
184,Gerald Henderson,DET,1992
185,Steve Henson,MIL,1992
186,Carl Herrera,HOU,1992
187,Rod Higgins,GSW,1992
189,Sean Higgins,SAS,1992
190,Sean Higgins,ORL,1992
191,Tyrone Hill,GSW,1992
192,Donald Hodge,DAL,1992
193,Craig Hodges,CHI,1992
194,Dave Hoppen,PHI,1992
196,Dennis Hopson,CHI,1992
197,Dennis Hopson,SAC,1992
198,Jeff Hornacek,PHO,1992
199,Brian Howard,DAL,1992
200,Jay Humphries,MIL,1992
201,Cedric Hunter,CHH,1992
202,Mike Iuzzolino,DAL,1992
203,Jaren Jackson,GSW,1992
204,Mark Jackson,NYK,1992
205,Dave Jamerson,HOU,1992
206,Henry James,CLE,1992
207,Les Jepsen,SAC,1992
209,Avery Johnson,SAS,1992
210,Avery Johnson,HOU,1992
211,Buck Johnson,HOU,1992
212,Eddie Johnson,SEA,1992
213,Kevin Johnson,PHO,1992
214,Larry Johnson,CHH,1992
215,Vinnie Johnson,SAS,1992
216,Charles Jones,WSB,1992
217,Michael Jordan*,CHI,1992
218,Shawn Kemp,SEA,1992
219,Steve Kerr,CLE,1992
220,Jerome Kersey,POR,1992
221,Alec Kessler,MIA,1992
222,Bo Kimble,LAC,1992
223,Albert King,WSB,1992
224,Rich King,SEA,1992
225,Stacey King,CHI,1992
226,Greg Kite,ORL,1992
227,Joe Kleine,BOS,1992
228,Negele Knight,PHO,1992
229,Bart Kofoed,SEA,1992
230,Jon Koncak,ATL,1992
231,Larry Krystkowiak,MIL,1992
232,Bill Laimbeer,DET,1992
234,Jerome Lane,DEN,1992
235,Jerome Lane,IND,1992
236,Jerome Lane,MIL,1992
237,Andrew Lang,PHO,1992
238,Eric Leckner,CHH,1992
239,Doug Lee,NJN,1992
240,Gary Leonard,ATL,1992
241,Jim Les,SAC,1992
242,Fat Lever,DAL,1992
243,Cliff Levingston,CHI,1992
244,Reggie Lewis,BOS,1992
245,Marcus Liberty,DEN,1992
246,Todd Lichti,DEN,1992
247,Alton Lister,GSW,1992
248,Brad Lohaus,MIL,1992
249,Grant Long,MIA,1992
250,Luc Longley,MIN,1992
251,Kevin Lynch,CHH,1992
252,Mark Macon,DEN,1992
253,Dan Majerle,PHO,1992
254,Jeff Malone,UTA,1992
255,Karl Malone*,UTA,1992
256,Moses Malone*,MIL,1992
257,Danny Manning,LAC,1992
258,Sarunas Marciulionis*,GSW,1992
259,Anthony Mason,NYK,1992
261,Tony Massenburg,SAS,1992
262,Tony Massenburg,CHH,1992
263,Tony Massenburg,BOS,1992
264,Tony Massenburg,GSW,1992
265,Vernon Maxwell,HOU,1992
267,Tharon Mayes,PHI,1992
268,Tharon Mayes,LAC,1992
269,Travis Mays,ATL,1992
270,Bob McCann,DET,1992
271,George McCloud,IND,1992
272,Tim McCormick,NYK,1992
273,Rodney McCray,DAL,1992
274,Xavier McDaniel,NYK,1992
275,Kevin McHale*,BOS,1992
276,Derrick McKey,SEA,1992
277,Carlton McKinney,NYK,1992
278,Nate McMillan,SEA,1992
279,Reggie Miller*,IND,1992
280,Terry Mills,NJN,1992
281,Sam Mitchell,MIN,1992
282,Rodney Monroe,ATL,1992
283,Tracy Moore,DAL,1992
284,Chris Morris,NJN,1992
286,John Morton,CLE,1992
287,John Morton,MIA,1992
288,Chris Mullin*,GSW,1992
289,Eric Murdock,UTA,1992
290,Tod Murphy,MIN,1992
291,Jerrod Mustaf,PHO,1992
292,Dikembe Mutombo*,DEN,1992
293,Larry Nance,CLE,1992
294,Ed Nealy,PHO,1992
295,Chuck Nevitt,CHI,1992
296,Johnny Newman,CHH,1992
297,Ken Norman,LAC,1992
298,Charles Oakley,NYK,1992
299,Alan Ogg,MIA,1992
300,Hakeem Olajuwon*,HOU,1992
301,Brian Oliver,PHI,1992
302,Jimmy Oliver,CLE,1992
303,Billy Owens,GSW,1992
304,Keith Owens,LAL,1992
305,Robert Pack,POR,1992
306,Robert Parish*,BOS,1992
307,John Paxson,CHI,1992
308,Kenny Payne,PHI,1992
309,Gary Payton*,SEA,1992
310,Will Perdue,CHI,1992
311,Sam Perkins,LAL,1992
313,Elliot Perry,LAC,1992
314,Elliot Perry,CHH,1992
315,Tim Perry,PHO,1992
316,Chuck Person,IND,1992
317,Jim Petersen,GSW,1992
318,Drazen Petrovic*,NJN,1992
319,Bobby Phills,CLE,1992
320,Ricky Pierce,SEA,1992
321,Ed Pinckney,BOS,1992
322,Scottie Pippen*,CHI,1992
323,Olden Polynice,LAC,1992
324,Dave Popson,MIL,1992
325,Terry Porter,POR,1992
326,Paul Pressey,SAS,1992
327,Mark Price,CLE,1992
328,Kevin Pritchard,BOS,1992
330,Brian Quinnett,NYK,1992
331,Brian Quinnett,DAL,1992
332,Kurt Rambis,PHO,1992
334,Mark Randall,CHI,1992
335,Mark Randall,MIN,1992
336,Blair Rasmussen,ATL,1992
337,J.R. Reid,CHH,1992
338,Jerry Reynolds,ORL,1992
339,Glen Rice,MIA,1992
340,Pooh Richardson,MIN,1992
341,Mitch Richmond*,SAC,1992
342,David Rivers,LAC,1992
343,Doc Rivers,LAC,1992
344,Fred Roberts,MIL,1992
345,Stanley Roberts,ORL,1992
346,Alvin Robertson,MIL,1992
347,Cliff Robinson,LAL,1992
348,Clifford Robinson,POR,1992
349,David Robinson*,SAS,1992
350,Larry Robinson,BOS,1992
351,Rumeal Robinson,ATL,1992
352,Dennis Rodman*,DET,1992
353,Tree Rollins,HOU,1992
354,Donald Royal,SAS,1992
355,Delaney Rudd,UTA,1992
356,Jeff Ruland,PHI,1992
357,John Salley,DET,1992
358,Ralph Sampson*,WSB,1992
359,Jeff Sanders,ATL,1992
361,Mike Sanders,IND,1992
362,Mike Sanders,CLE,1992
363,Danny Schayes,MIL,1992
365,Steve Scheffler,SAC,1992
366,Steve Scheffler,DEN,1992
367,Dwayne Schintzius,SAC,1992
368,Detlef Schrempf,IND,1992
369,Byron Scott,LAL,1992
370,Dennis Scott,ORL,1992
371,Rony Seikaly,MIA,1992
372,Brad Sellers,DET,1992
373,Charles Shackleford,PHI,1992
375,Brian Shaw,BOS,1992
376,Brian Shaw,MIA,1992
377,Lionel Simmons,SAC,1992
378,Scott Skiles,ORL,1992
379,Charles Smith,LAC,1992
380,Doug Smith,DAL,1992
381,Kenny Smith,HOU,1992
382,LaBradford Smith,WSB,1992
383,Larry Smith,HOU,1992
384,Otis Smith,ORL,1992
385,Steve Smith,MIA,1992
386,Tony Smith,LAL,1992
387,Rik Smits,IND,1992
388,Mike Smrek,GSW,1992
390,Rory Sparrow,CHI,1992
391,Rory Sparrow,LAL,1992
392,Felton Spencer,MIN,1992
393,John Starks,NYK,1992
394,Larry Stewart,WSB,1992
395,John Stockton*,UTA,1992
396,Rod Strickland,SAS,1992
397,Derek Strong,WSB,1992
398,Lamont Strothers,POR,1992
399,Jon Sundvold,MIA,1992
400,Greg Sutton,SAS,1992
401,Terry Teagle,LAL,1992
402,Carl Thomas,SAC,1992
403,Charles Thomas,DET,1992
404,Isiah Thomas*,DET,1992
405,Billy Thompson,GSW,1992
406,LaSalle Thompson,IND,1992
408,Stephen Thompson,ORL,1992
409,Stephen Thompson,SAC,1992
410,Bob Thornton,UTA,1992
411,Otis Thorpe,HOU,1992
412,Sedale Threatt,LAL,1992
413,Wayman Tisdale,SAC,1992
414,Tom Tolbert,GSW,1992
415,Trent Tucker,SAS,1992
416,Andre Turner,WSB,1992
417,Jeff Turner,ORL,1992
418,John Turner,HOU,1992
419,Kiki Vandeweghe,NYK,1992
420,Loy Vaught,LAC,1992
421,Joao Vianna,DAL,1992
422,Sam Vincent,ORL,1992
423,Alexander Volkov,ATL,1992
424,Stojko Vrankovic,BOS,1992
425,Darrell Walker,DET,1992
426,Spud Webb,SAC,1992
427,Doug West,MIN,1992
428,Mark West,PHO,1992
429,Ennis Whatley,POR,1992
430,Randy White,DAL,1992
431,Mitchell Wiggins,PHI,1992
433,Morlon Wiley,ORL,1992
434,Morlon Wiley,SAS,1992
435,Morlon Wiley,ATL,1992
436,Dominique Wilkins*,ATL,1992
437,Gerald Wilkins,NYK,1992
438,Buck Williams,POR,1992
439,Herb Williams,DAL,1992
440,Hot Rod Williams,CLE,1992
441,Jayson Williams,PHI,1992
442,Kenny Williams,IND,1992
443,Micheal Williams,IND,1992
444,Reggie Williams,DEN,1992
445,Scott Williams,CHI,1992
446,Kevin Willis,ATL,1992
448,Kennard Winchester,HOU,1992
449,Kennard Winchester,NYK,1992
450,David Wingate,WSB,1992
451,Randy Wittman,IND,1992
452,Joe Wolf,DEN,1992
453,Orlando Woolridge,DET,1992
454,James Worthy*,LAL,1992
456,Danny Young,POR,1992
457,Danny Young,LAC,1992
