,Player,Tm,Year
186,Shelton Jones,SAS,1989
187,Shelton Jones,GSW,1989
188,Shelton Jones,PHI,1989
189,Michael Jordan*,CHI,1989
190,Tim Kempton,CHH,1989
191,Steve Kerr,PHO,1989
192,Jerome Kersey,POR,1989
193,Randolph Keys,CLE,1989
194,Albert King,SAS,1989
195,Bernard King*,WSB,1989
197,Greg Kite,LAC,1989
198,Greg Kite,CHH,1989
200,Joe Kleine,SAC,1989
201,Joe Kleine,BOS,1989
202,Bart Kofoed,UTA,1989
203,Jon Koncak,ATL,1989
204,Larry Krystkowiak,MIL,1989
205,Bill Laimbeer,DET,1989
206,Jeff Lamp,LAL,1989
207,Jerome Lane,DEN,1989
208,Andrew Lang,PHO,1989
209,Allen Leavell,HOU,1989
210,Eric Leckner,UTA,1989
211,Keith Lee,NJN,1989
212,Jim Les,UTA,1989
213,Fat Lever,DEN,1989
214,Cliff Levingston,ATL,1989
215,Ralph Lewis,CHH,1989
216,Reggie Lewis,BOS,1989
217,Alton Lister,SEA,1989
218,Rob Lock,LAC,1989
220,Brad Lohaus,BOS,1989
221,Brad Lohaus,SAC,1989
222,Grant Long,MIA,1989
224,John Long,IND,1989
225,John Long,DET,1989
226,Sidney Lowe,CHH,1989
227,John Lucas,SEA,1989
228,Rick Mahorn,DET,1989
229,Dan Majerle,PHO,1989
230,Jeff Malone,WSB,1989
231,Karl Malone*,UTA,1989
232,Moses Malone*,ATL,1989
233,Danny Manning,LAC,1989
235,Pace Mannion,DET,1989
236,Pace Mannion,ATL,1989
237,Vernon Maxwell,SAS,1989
238,Tim McCormick,HOU,1989
239,Rodney McCray,SAC,1989
240,Xavier McDaniel,SEA,1989
241,Ben McDonald,GSW,1989
242,Mike McGee,NJN,1989
243,Kevin McHale*,BOS,1989
244,Derrick McKey,SEA,1989
245,Nate McMillan,SEA,1989
246,Mark McNamara,LAL,1989
247,Reggie Miller*,IND,1989
249,Todd Mitchell,MIA,1989
250,Todd Mitchell,SAS,1989
251,Paul Mokeski,MIL,1989
252,Sidney Moncrief*,MIL,1989
253,Chris Morris,NJN,1989
254,Richard Morton,IND,1989
255,Chris Mullin*,GSW,1989
257,Pete Myers,PHI,1989
258,Pete Myers,NYK,1989
259,Larry Nance,CLE,1989
261,Calvin Natt,DEN,1989
262,Calvin Natt,SAS,1989
264,Craig Neal,POR,1989
265,Craig Neal,MIA,1989
267,Ed Nealy,CHI,1989
268,Ed Nealy,PHO,1989
269,Chuck Nevitt,HOU,1989
270,Johnny Newman,NYK,1989
271,Norm Nixon,LAC,1989
272,Ken Norman,LAC,1989
273,Charles Oakley,NYK,1989
274,Hakeem Olajuwon*,HOU,1989
275,Jose Ortiz,UTA,1989
276,Robert Parish*,BOS,1989
277,Jim Paxson,BOS,1989
278,John Paxson,CHI,1989
279,Will Perdue,CHI,1989
280,Sam Perkins,DAL,1989
281,Tim Perry,PHO,1989
282,Chuck Person,IND,1989
283,Jim Petersen,SAC,1989
284,Ricky Pierce,MIL,1989
286,Ed Pinckney,SAC,1989
287,Ed Pinckney,BOS,1989
288,Scottie Pippen*,CHI,1989
289,Olden Polynice,SEA,1989
291,Dave Popson,LAC,1989
292,Dave Popson,MIA,1989
293,Terry Porter,POR,1989
294,Paul Pressey,MIL,1989
296,Dominic Pressley,WSB,1989
297,Dominic Pressley,CHI,1989
298,Harold Pressley,SAC,1989
299,Mark Price,CLE,1989
300,Kurt Rambis,CHH,1989
301,Blair Rasmussen,DEN,1989
302,Robert Reid,CHH,1989
303,Jerry Reynolds,SEA,1989
304,Mitch Richmond*,GSW,1989
305,Ramon Rivas,BOS,1989
306,David Rivers,LAL,1989
307,Doc Rivers,ATL,1989
308,Fred Roberts,MIL,1989
309,Alvin Robertson,SAS,1989
310,Cliff Robinson,PHI,1989
311,Dennis Rodman*,DET,1989
312,Tree Rollins,CLE,1989
313,Rob Rose,LAC,1989
315,Scott Roth,UTA,1989
316,Scott Roth,SAS,1989
318,Jim Rowinski,DET,1989
319,Jim Rowinski,PHI,1989
320,Brian Rowsom,CHH,1989
321,John Salley,DET,1989
322,Ralph Sampson*,GSW,1989
323,Mike Sanders,CLE,1989
324,Danny Schayes,DEN,1989
325,Russ Schoene,SEA,1989
327,Detlef Schrempf,DAL,1989
328,Detlef Schrempf,IND,1989
329,Byron Scott,LAL,1989
330,Rony Seikaly,MIA,1989
331,Brad Sellers,CHI,1989
332,Charles Shackleford,NJN,1989
333,John Shasky,MIA,1989
334,Brian Shaw,BOS,1989
335,Purvis Short,HOU,1989
336,Jerry Sichting,POR,1989
337,Jack Sikma*,MIL,1989
338,Scott Skiles,IND,1989
339,Keith Smart,SAS,1989
340,Charles Smith,LAC,1989
342,Derek Smith,SAC,1989
343,Derek Smith,PHI,1989
344,Kenny Smith,SAC,1989
345,Larry Smith,GSW,1989
346,Otis Smith,GSW,1989
347,Rik Smits,IND,1989
348,Mike Smrek,SAS,1989
349,Rory Sparrow,MIA,1989
350,John Starks,GSW,1989
351,Everette Stephens,IND,1989
352,Brook Steppe,POR,1989
353,John Stockton*,UTA,1989
354,Rod Strickland,NYK,1989
356,John Stroeder,SAS,1989
357,John Stroeder,GSW,1989
358,Barry Sumpter,LAC,1989
359,Jon Sundvold,MIA,1989
360,Roy Tarpley,DAL,1989
361,Anthony Taylor,MIA,1989
362,Terry Teagle,GSW,1989
363,Reggie Theus,ATL,1989
364,Isiah Thomas*,DET,1989
365,Bernard Thompson,HOU,1989
366,Billy Thompson,MIA,1989
368,LaSalle Thompson,SAC,1989
369,LaSalle Thompson,IND,1989
370,Mychal Thompson,LAL,1989
371,Bob Thornton,PHI,1989
372,Otis Thorpe,HOU,1989
373,Sedale Threatt,SEA,1989
375,Wayman Tisdale,IND,1989
376,Wayman Tisdale,SAC,1989
377,Ray Tolbert,ATL,1989
378,Tom Tolbert,CHH,1989
379,Sedric Toney,IND,1989
380,Kelly Tripucka,CHH,1989
381,Trent Tucker,NYK,1989
382,Andre Turner,MIL,1989
383,Elston Turner,DEN,1989
384,Terry Tyler,DAL,1989
386,Kelvin Upshaw,MIA,1989
387,Kelvin Upshaw,BOS,1989
388,Darnell Valentine,CLE,1989
390,Kiki Vandeweghe,POR,1989
391,Kiki Vandeweghe,NYK,1989
393,Jay Vincent,DEN,1989
394,Jay Vincent,SAS,1989
395,Sam Vincent,CHI,1989
396,Darrell Walker,WSB,1989
397,Kenny Walker,NYK,1989
398,Pearl Washington,MIA,1989
399,Spud Webb,ATL,1989
400,Chris Welp,PHI,1989
401,Bill Wennington,DAL,1989
402,Mark West,PHO,1989
403,Ennis Whatley,LAC,1989
405,Clinton Wheeler,MIA,1989
406,Clinton Wheeler,POR,1989
408,Eric White,UTA,1989
409,Eric White,LAC,1989
411,Jerome Whitehead,GSW,1989
412,Jerome Whitehead,SAS,1989
413,Morlon Wiley,DAL,1989
414,Dominique Wilkins*,ATL,1989
415,Eddie Lee Wilkins,NYK,1989
416,Gerald Wilkins,NYK,1989
417,Buck Williams,NJN,1989
419,Herb Williams,IND,1989
420,Herb Williams,DAL,1989
421,Hot Rod Williams,CLE,1989
422,John Williams,WSB,1989
424,Kevin Williams,NJN,1989
425,Kevin Williams,LAC,1989
426,Micheal Williams,DET,1989
427,Reggie Williams,LAC,1989
428,David Wingate,PHI,1989
430,Randy Wittman,SAC,1989
431,Randy Wittman,IND,1989
432,Joe Wolf,LAC,1989
433,David Wood,CHI,1989
434,Mike Woodson,HOU,1989
435,Orlando Woolridge,LAL,1989
436,James Worthy*,LAL,1989
437,Danny Young,POR,1989
