,Player,Tm,Year
208,Maurice Harkless,ORL,2013
209,Josh Harrellson,MIA,2013
210,Al Harrington,ORL,2013
211,Devin Harris,ATL,2013
213,Terrel Harris,MIA,2013
214,Terrel Harris,NOH,2013
216,Tobias Harris,MIL,2013
217,Tobias Harris,ORL,2013
218,Udonis Haslem,MIA,2013
219,Spencer Hawes,PHI,2013
220,Chuck Hayes,SAC,2013
221,Gordon Hayward,UTA,2013
222,Lazar Hayward,MIN,2013
223,Brendan Haywood,CHA,2013
224,Gerald Henderson,CHA,2013
225,Xavier Henry,NOH,2013
226,John Henson,MIL,2013
227,Roy Hibbert,IND,2013
228,J.J. Hickson,POR,2013
229,Cory Higgins,CHA,2013
230,Nene Hilario,WAS,2013
231,George Hill,IND,2013
232,Grant Hill*,LAC,2013
233,Jordan Hill,LAL,2013
234,Kirk Hinrich,CHI,2013
235,Jrue Holiday,PHI,2013
236,Justin Holiday,PHI,2013
237,Ryan Hollins,LAC,2013
238,Tyler Honeycutt,SAC,2013
239,Al Horford,ATL,2013
240,Dwight Howard,LAL,2013
241,Josh Howard,MIN,2013
242,Juwan Howard,MIA,2013
243,Kris Humphries,BRK,2013
244,Serge Ibaka,OKC,2013
245,Andre Iguodala,DEN,2013
246,Ersan Ilyasova,MIL,2013
247,Kyrie Irving,CLE,2013
248,Royal Ivey,PHI,2013
249,Jarrett Jack,GSW,2013
250,Reggie Jackson,OKC,2013
251,Stephen Jackson,SAS,2013
252,Bernard James,DAL,2013
253,Damion James,BRK,2013
254,LeBron James,MIA,2013
255,Mike James,DAL,2013
256,Antawn Jamison,LAL,2013
257,Al Jefferson,UTA,2013
258,Richard Jefferson,GSW,2013
259,Jared Jeffries,POR,2013
261,Charles Jenkins,GSW,2013
262,Charles Jenkins,PHI,2013
263,John Jenkins,ATL,2013
264,Brandon Jennings,MIL,2013
265,Jonas Jerebko,DET,2013
266,Amir Johnson,TOR,2013
267,Chris Johnson,MIN,2013
268,Chris Johnson,MEM,2013
269,Ivan Johnson,ATL,2013
270,James Johnson,SAC,2013
271,Joe Johnson,BRK,2013
272,Orlando Johnson,IND,2013
273,Wesley Johnson,PHO,2013
274,Darius Johnson-Odom,LAL,2013
276,Dahntay Jones,DAL,2013
277,Dahntay Jones,ATL,2013
278,DeQuan Jones,ORL,2013
279,Dominique Jones,DAL,2013
280,James Jones,MIA,2013
281,Kevin Jones,CLE,2013
282,Perry Jones,OKC,2013
283,Solomon Jones,NYK,2013
284,Terrence Jones,HOU,2013
285,DeAndre Jordan,LAC,2013
286,Cory Joseph,SAS,2013
288,Kris Joseph,BOS,2013
289,Kris Joseph,BRK,2013
290,Chris Kaman,DAL,2013
291,Enes Kanter,UTA,2013
292,Jason Kidd*,NYK,2013
293,Michael Kidd-Gilchrist,CHA,2013
294,Andrei Kirilenko,MIN,2013
295,Linas Kleiza,TOR,2013
296,Brandon Knight,DET,2013
297,Kyle Korver,ATL,2013
298,Kosta Koufos,DEN,2013
299,Viacheslav Kravtsov,DET,2013
301,Doron Lamb,MIL,2013
302,Doron Lamb,ORL,2013
303,Jeremy Lamb,OKC,2013
304,Carl Landry,GSW,2013
305,Ty Lawson,DEN,2013
306,Courtney Lee,BOS,2013
307,David Lee,GSW,2013
308,Malcolm Lee,MIN,2013
309,Kawhi Leonard,SAS,2013
310,Meyers Leonard,POR,2013
312,Jon Leuer,CLE,2013
313,Jon Leuer,MEM,2013
314,Rashard Lewis,MIA,2013
315,DeAndre Liggins,OKC,2013
316,Damian Lillard,POR,2013
317,Jeremy Lin,HOU,2013
319,Shaun Livingston,WAS,2013
320,Shaun Livingston,CLE,2013
321,Brook Lopez,BRK,2013
322,Robin Lopez,NOH,2013
323,Kevin Love,MIN,2013
324,Kyle Lowry,TOR,2013
325,John Lucas III,TOR,2013
326,Scott Machado,HOU,2013
328,Shelvin Mack,WAS,2013
329,Shelvin Mack,PHI,2013
330,Shelvin Mack,ATL,2013
331,Corey Maggette,DET,2013
332,Ian Mahinmi,IND,2013
333,Shawn Marion,DAL,2013
334,Kendall Marshall,PHO,2013
335,Cartier Martin,WAS,2013
336,Kenyon Martin,NYK,2013
337,Kevin Martin,OKC,2013
338,Roger Mason,NOH,2013
339,Wesley Matthews,POR,2013
340,Jason Maxiell,DET,2013
342,Eric Maynor,OKC,2013
343,Eric Maynor,POR,2013
344,O.J. Mayo,DAL,2013
345,Luc Mbah a Moute,MIL,2013
346,JaVale McGee,DEN,2013
348,Dominic McGuire,TOR,2013
349,Dominic McGuire,NOH,2013
350,Dominic McGuire,IND,2013
352,Josh McRoberts,ORL,2013
353,Josh McRoberts,CHA,2013
354,Jodie Meeks,LAL,2013
355,Fab Melo,BOS,2013
356,Khris Middleton,DET,2013
357,C.J. Miles,CLE,2013
358,Darko Milicic,BOS,2013
359,Andre Miller,DEN,2013
360,Darius Miller,NOH,2013
361,Mike Miller,MIA,2013
362,Quincy Miller,DEN,2013
363,Patty Mills,SAS,2013
364,Paul Millsap,UTA,2013
365,Nazr Mohammed,CHI,2013
366,Greg Monroe,DET,2013
367,E'Twaun Moore,ORL,2013
368,Darius Morris,LAL,2013
370,Marcus Morris,HOU,2013
371,Marcus Morris,PHO,2013
372,Markieff Morris,PHO,2013
374,Anthony Morrow,ATL,2013
375,Anthony Morrow,DAL,2013
376,Donatas Motiejunas,HOU,2013
377,Arnett Moultrie,PHI,2013
378,Timofey Mozgov,DEN,2013
379,Byron Mullens,CHA,2013
380,Kevin Murphy,UTA,2013
381,Troy Murphy,DAL,2013
382,Steve Nash*,LAL,2013
383,Gary Neal,SAS,2013
384,Jameer Nelson,ORL,2013
385,Andrew Nicholson,ORL,2013
386,Joakim Noah,CHI,2013
387,Steve Novak,NYK,2013
388,Dirk Nowitzki,DAL,2013
389,Jermaine O'Neal,PHO,2013
390,Kyle O'Quinn,ORL,2013
391,Lamar Odom,LAC,2013
392,Tim Ohlbrecht,HOU,2013
393,Emeka Okafor,WAS,2013
394,Daniel Orton,OKC,2013
395,Travis Outlaw,SAC,2013
396,Zaza Pachulia,ATL,2013
398,Jannero Pargo,WAS,2013
399,Jannero Pargo,ATL,2013
400,Jannero Pargo,CHA,2013
402,Jeremy Pargo,CLE,2013
403,Jeremy Pargo,PHI,2013
404,Tony Parker,SAS,2013
405,Chandler Parsons,HOU,2013
407,Patrick Patterson,HOU,2013
408,Patrick Patterson,SAC,2013
409,Chris Paul,LAC,2013
410,Sasha Pavlovic,POR,2013
411,Nikola Pekovic,MIN,2013
412,Kendrick Perkins,OKC,2013
413,Johan Petro,ATL,2013
414,Paul Pierce,BOS,2013
415,Mickael Pietrus,TOR,2013
417,Dexter Pittman,MIA,2013
418,Dexter Pittman,MEM,2013
419,Miles Plumlee,IND,2013
420,Quincy Pondexter,MEM,2013
421,A.J. Price,WAS,2013
422,Ronnie Price,POR,2013
423,Pablo Prigioni,NYK,2013
425,Tayshaun Prince,DET,2013
426,Tayshaun Prince,MEM,2013
427,Joel Przybilla,MIL,2013
428,Chris Quinn,CLE,2013
429,Vladimir Radmanovic,CHI,2013
430,Anthony Randolph,DEN,2013
431,Shavlik Randolph,BOS,2013
432,Zach Randolph,MEM,2013
434,J.J. Redick,ORL,2013
435,J.J. Redick,MIL,2013
436,Jason Richardson,PHI,2013
437,Quentin Richardson,NYK,2013
438,Luke Ridnour,MIN,2013
439,Austin Rivers,NOH,2013
440,Brian Roberts,NOH,2013
441,Nate Robinson,CHI,2013
443,Thomas Robinson,SAC,2013
444,Thomas Robinson,HOU,2013
445,Rajon Rondo,BOS,2013
446,Terrence Ross,TOR,2013
447,Brandon Roy,MIN,2013
448,Ricky Rubio,MIN,2013
449,Brandon Rush,GSW,2013
450,Robert Sacre,LAL,2013
451,John Salmons,SAC,2013
452,Samardo Samuels,CLE,2013
453,Larry Sanders,MIL,2013
454,Luis Scola,PHO,2013
455,Mike Scott,ATL,2013
456,Thabo Sefolosha,OKC,2013
457,Josh Selby,MEM,2013
458,Kevin Seraphin,WAS,2013
459,Ramon Sessions,CHA,2013
460,Tornike Shengelia,BRK,2013
461,Iman Shumpert,NYK,2013
462,Alexey Shved,MIN,2013
463,Henry Sims,NOH,2013
464,Kyle Singler,DET,2013
465,Chris Singleton,WAS,2013
467,Donald Sloan,CLE,2013
468,Donald Sloan,NOH,2013
469,Greg Smith,HOU,2013
471,Ish Smith,ORL,2013
472,Ish Smith,MIL,2013
473,J.R. Smith,NYK,2013
474,Jason Smith,NOH,2013
475,Josh Smith,ATL,2013
476,Nolan Smith,POR,2013
478,Marreese Speights,MEM,2013
479,Marreese Speights,CLE,2013
480,Tiago Splitter,SAS,2013
481,Jerry Stackhouse,BRK,2013
482,Lance Stephenson,IND,2013
483,DeShawn Stevenson,ATL,2013
484,Greg Stiemsma,MIN,2013
485,Julyan Stone,DEN,2013
486,Amar'e Stoudemire,NYK,2013
487,Rodney Stuckey,DET,2013
488,Jared Sullinger,BOS,2013
489,DaJuan Summers,LAC,2013
490,Jeffery Taylor,CHA,2013
491,Tyshawn Taylor,BRK,2013
492,Jeff Teague,ATL,2013
493,Marquis Teague,CHI,2013
494,Mirza Teletovic,BRK,2013
496,Sebastian Telfair,PHO,2013
497,Sebastian Telfair,TOR,2013
498,Garrett Temple,WAS,2013
499,Jason Terry,BOS,2013
500,Hasheem Thabeet,OKC,2013
501,Isaiah Thomas,SAC,2013
502,Kurt Thomas,NYK,2013
503,Lance Thomas,NOH,2013
505,Malcolm Thomas,GSW,2013
506,Malcolm Thomas,CHI,2013
507,Tyrus Thomas,CHA,2013
508,Jason Thompson,SAC,2013
509,Klay Thompson,GSW,2013
510,Tristan Thompson,CLE,2013
511,Marcus Thornton,SAC,2013
512,Jamaal Tinsley,UTA,2013
513,Anthony Tolliver,ATL,2013
514,P.J. Tucker,PHO,2013
515,Ronny Turiaf,LAC,2013
516,Hedo Turkoglu,ORL,2013
517,Evan Turner,PHI,2013
519,Jeremy Tyler,GSW,2013
520,Jeremy Tyler,ATL,2013
521,Ekpe Udoh,MIL,2013
523,Beno Udrih,MIL,2013
524,Beno Udrih,ORL,2013
525,Jonas Valanciunas,TOR,2013
526,Anderson Varejao,CLE,2013
528,Jarvis Varnado,BOS,2013
529,Jarvis Varnado,MIA,2013
530,Greivis Vasquez,NOH,2013
531,Jan Vesely,WAS,2013
532,Charlie Villanueva,DET,2013
533,Nikola Vucevic,ORL,2013
534,Dwyane Wade,MIA,2013
535,Dion Waiters,CLE,2013
536,Kemba Walker,CHA,2013
537,John Wall,WAS,2013
538,Gerald Wallace,BRK,2013
539,Rasheed Wallace,NYK,2013
540,Luke Walton,CLE,2013
542,Hakim Warrick,NOH,2013
543,Hakim Warrick,CHA,2013
544,C.J. Watson,BRK,2013
545,Earl Watson,UTA,2013
547,Maalik Wayns,PHI,2013
548,Maalik Wayns,LAC,2013
549,Martell Webster,WAS,2013
550,David West,IND,2013
551,Russell Westbrook,OKC,2013
552,D.J. White,BOS,2013
553,James White,NYK,2013
554,Chris Wilcox,BOS,2013
555,Damien Wilkins,PHI,2013
556,Deron Williams,BRK,2013
557,Derrick Williams,MIN,2013
558,Lou Williams,ATL,2013
559,Marvin Williams,UTA,2013
560,Mo Williams,UTA,2013
561,Reggie Williams,CHA,2013
562,Terrence Williams,BOS,2013
563,Metta World Peace,LAL,2013
564,Brandan Wright,DAL,2013
565,Chris Wright,DAL,2013
566,Dorell Wright,PHI,2013
567,Tony Wroten,MEM,2013
568,Nick Young,PHI,2013
569,Sam Young,IND,2013
570,Thaddeus Young,PHI,2013
571,Luke Zeller,PHO,2013
572,Tyler Zeller,CLE,2013
