,Player,Tm,Year
60,Brad Davis,DAL,1984
61,Charles Davis,WSB,1984
62,Johnny Davis,ATL,1984
63,Walter Davis,PHO,1984
64,Darryl Dawkins,NJN,1984
65,Darren Daye,WSB,1984
66,Kenny Dennard,DEN,1984
67,James Donaldson,SDC,1984
68,John Drew,UTA,1984
69,Larry Drew,KCK,1984
70,Clyde Drexler*,POR,1984
71,Mike Dunleavy,MIL,1984
72,T.R. Dunn,DEN,1984
73,Mark Eaton,UTA,1984
74,Jerry Eaves,UTA,1984
76,Keith Edmonson,SAS,1984
77,Keith Edmonson,DEN,1984
78,Franklin Edwards,PHI,1984
79,James Edwards,PHO,1984
80,Craig Ehlo,HOU,1984
81,Dale Ellis,DAL,1984
82,Len Elmore,NYK,1984
83,Chris Engler,GSW,1984
84,Alex English*,DEN,1984
85,Julius Erving*,PHI,1984
86,Mike Evans,DEN,1984
87,Eric Fernsten,NYK,1984
88,Sleepy Floyd,GSW,1984
89,Phil Ford,HOU,1984
90,Rod Foster,PHO,1984
91,World B. Free,CLE,1984
92,Bill Garnett,DAL,1984
93,Calvin Garrett,LAL,1984
94,John Garris,CLE,1984
95,George Gervin*,SAS,1984
96,Mike Gibson,WSB,1984
97,Artis Gilmore*,SAS,1984
98,Mike Glenn,ATL,1984
99,Mike Gminski,NJN,1984
100,Stewart Granger,CLE,1984
101,Rickey Green,UTA,1984
102,Sidney Green,CHI,1984
103,Dave Greenwood,CHI,1984
104,Kevin Grevey,MIL,1984
105,Darrell Griffith,UTA,1984
106,Ernie Grunfeld,NYK,1984
107,Bob Hansen,UTA,1984
108,Bill Hanzlik,DEN,1984
109,Derek Harper,DAL,1984
110,Scott Hastings,ATL,1984
111,Steve Hawes,SEA,1984
112,Elvin Hayes*,HOU,1984
113,Steve Hayes,SEA,1984
114,Gerald Henderson,BOS,1984
115,Rod Higgins,CHI,1984
116,Johnny High,PHO,1984
117,Armond Hill,ATL,1984
118,Roy Hinson,CLE,1984
119,Craig Hodges,SDC,1984
120,Lionel Hollins,DET,1984
121,Phil Hubbard,CLE,1984
122,Geoff Huston,CLE,1984
123,Marc Iavaroni,PHI,1984
124,Dan Issel*,DEN,1984
125,Tracy Jackson,IND,1984
126,Clay Johnson,SEA,1984
127,Clemon Johnson,PHI,1984
128,Dennis Johnson*,BOS,1984
129,Eddie Johnson,ATL,1984
130,Eddie Johnson,KCK,1984
131,Frank Johnson,WSB,1984
132,George Johnson,IND,1984
133,Magic Johnson*,LAL,1984
134,Marques Johnson,MIL,1984
135,Mickey Johnson,GSW,1984
136,Reggie Johnson,NJN,1984
138,Steve Johnson,KCK,1984
139,Steve Johnson,CHI,1984
140,Vinnie Johnson,DET,1984
141,Bobby Jones*,PHI,1984
142,Caldwell Jones,HOU,1984
143,Charles Jones,PHI,1984
144,Edgar Jones,SAS,1984
145,Hutch Jones,SDC,1984
146,Major Jones,HOU,1984
147,Mark Jones,NJN,1984
149,Eddie Jordan,POR,1984
150,Eddie Jordan,LAL,1984
151,Rich Kelley,UTA,1984
152,Clark Kellogg,IND,1984
153,Greg Kelser,SDC,1984
154,Albert King,NJN,1984
155,Bernard King*,NYK,1984
156,Reggie King,SEA,1984
157,Greg Kite,BOS,1984
158,Billy Knight,KCK,1984
159,Joe Kopicki,WSB,1984
161,Bruce Kuczenski,NJN,1984
162,Bruce Kuczenski,PHI,1984
163,Bruce Kuczenski,IND,1984
164,Mitch Kupchak,LAL,1984
165,Bill Laimbeer,DET,1984
166,Jeff Lamp,POR,1984
167,Mark Landsberger,ATL,1984
168,Bob Lanier*,MIL,1984
169,Allen Leavell,HOU,1984
170,Ronnie Lester,CHI,1984
171,Fat Lever,POR,1984
172,Cliff Levingston,DET,1984
173,Steve Lingenfelter,SAS,1984
174,Alton Lister,MIL,1984
175,Lewis Lloyd,HOU,1984
176,Darrell Lockhart,SAS,1984
178,Kevin Loder,KCK,1984
179,Kevin Loder,SDC,1984
180,John Long,DET,1984
181,Sidney Lowe,IND,1984
182,John Lucas,SAS,1984
183,Maurice Lucas,PHO,1984
184,Rudy Macklin,NYK,1984
185,Kyle Macy,PHO,1984
186,Rick Mahorn,WSB,1984
187,Jeff Malone,WSB,1984
188,Moses Malone*,PHI,1984
189,Pace Mannion,GSW,1984
191,Wes Matthews,ATL,1984
192,Wes Matthews,PHI,1984
193,Cedric Maxwell,BOS,1984
194,Bob McAdoo*,LAL,1984
195,Rodney McCray,HOU,1984
196,Scooter McCray,SEA,1984
197,Hank McDowell,SDC,1984
198,Mike McGee,LAL,1984
199,Kevin McHale*,BOS,1984
200,Kevin McKenna,IND,1984
201,Billy McKinney,SDC,1984
202,Tom McMillen,WSB,1984
203,Mark McNamara,SAS,1984
204,Joe Meriweather,KCK,1984
205,Larry Micheaux,KCK,1984
206,Bob Miller,SAS,1984
207,Mike Mitchell,SAS,1984
208,Paul Mokeski,MIL,1984
209,Sidney Moncrief*,MIL,1984
210,Johnny Moore,SAS,1984
211,Larry Nance,PHO,1984
212,Swen Nater,LAL,1984
213,Calvin Natt,POR,1984
214,Ed Nealy,KCK,1984
215,Kurt Nimphius,DAL,1984
216,Norm Nixon,SDC,1984
217,Audie Norris,POR,1984
218,Mike O'Koren,NJN,1984
219,Mark Olberding,KCK,1984
220,Jawann Oldham,CHI,1984
221,Louis Orr,NYK,1984
222,Robert Parish*,BOS,1984
223,Billy Paultz,ATL,1984
224,Jim Paxson,POR,1984
225,John Paxson,SAS,1984
227,Roger Phegley,SAS,1984
228,Roger Phegley,DAL,1984
229,Ricky Pierce,SDC,1984
230,John Pinone,ATL,1984
231,Tom Piotrowski,POR,1984
232,Charles Pittman,PHO,1984
233,Ben Poquette,CLE,1984
234,Paul Pressey,MIL,1984
235,Kurt Rambis,LAL,1984
236,Kelvin Ransey,NJN,1984
237,Leo Rautins,PHI,1984
238,Robert Reid,HOU,1984
239,Clint Richardson,PHI,1984
240,Micheal Ray Richardson,NJN,1984
241,Doc Rivers,ATL,1984
242,Anthony Roberts,DEN,1984
243,Fred Roberts,SAS,1984
244,Rick Robey,PHO,1984
245,Cliff Robinson,CLE,1984
246,Truck Robinson,NYK,1984
248,Dave Robisch,DEN,1984
249,Dave Robisch,SAS,1984
250,Dave Robisch,KCK,1984
251,Tree Rollins,ATL,1984
253,Lorenzo Romar,GSW,1984
254,Lorenzo Romar,MIL,1984
255,Dan Roundfield,ATL,1984
256,Jeff Ruland,WSB,1984
257,Walker Russell,DET,1984
258,Ralph Sampson*,HOU,1984
259,Mike Sanders,PHO,1984
260,DeWayne Scales,WSB,1984
261,Danny Schayes,DEN,1984
262,Alvin Scott,PHO,1984
263,Byron Scott,LAL,1984
264,Lonnie Shelton,CLE,1984
265,Purvis Short,GSW,1984
266,Jerry Sichting,IND,1984
267,Jack Sikma*,SEA,1984
268,Derek Smith,SDC,1984
269,Larry Smith,GSW,1984
270,Ricky Sobers,WSB,1984
271,Jim Spanarkel,DAL,1984
272,Rory Sparrow,NYK,1984
273,Larry Spriggs,LAL,1984
274,Brook Steppe,IND,1984
275,Steve Stipanovich,IND,1984
276,Jon Sundvold,SEA,1984
277,Dane Suttle,KCK,1984
278,Terry Teagle,HOU,1984
280,Reggie Theus,CHI,1984
281,Reggie Theus,KCK,1984
282,David Thirdkill,DET,1984
283,Isiah Thomas*,DET,1984
284,Jim Thomas,IND,1984
285,David Thompson*,SEA,1984
286,LaSalle Thompson,KCK,1984
287,Mychal Thompson,POR,1984
288,Paul Thompson,CLE,1984
289,Sedale Threatt,PHI,1984
290,Darren Tillis,GSW,1984
291,Ray Tolbert,DET,1984
292,Andrew Toney,PHI,1984
294,Linton Townes,MIL,1984
295,Linton Townes,SDC,1984
296,Kelly Tripucka,DET,1984
297,Trent Tucker,NYK,1984
298,Elston Turner,DAL,1984
299,Terry Tyler,DET,1984
300,Darnell Valentine,POR,1984
301,Kiki Vandeweghe,DEN,1984
302,Pete Verhoeven,POR,1984
303,Jay Vincent,DAL,1984
304,Danny Vranes,SEA,1984
305,Granville Waiters,IND,1984
306,Darrell Walker,NYK,1984
307,Foots Walker,NJN,1984
308,Wally Walker,HOU,1984
309,Bill Walton*,SDC,1984
310,Bryan Warrick,WSB,1984
311,Marvin Webster,NYK,1984
312,Scott Wedman,BOS,1984
313,Brant Weidner,SAS,1984
314,Mark West,DAL,1984
315,Paul Westphal*,PHO,1984
316,Ennis Whatley,CHI,1984
318,Rory White,PHO,1984
319,Rory White,MIL,1984
320,Rory White,SDC,1984
321,Jerome Whitehead,SDC,1984
322,Mitchell Wiggins,CHI,1984
323,Jamaal Wilkes*,LAL,1984
324,Dominique Wilkins*,ATL,1984
325,Jeff Wilkins,UTA,1984
326,Buck Williams,NJN,1984
327,Gus Williams,SEA,1984
328,Herb Williams,IND,1984
329,Kevin Williams,SAS,1984
330,Ray Williams,NYK,1984
331,Rob Williams,DEN,1984
333,Sam Williams,GSW,1984
334,Sam Williams,PHI,1984
335,Sly Williams,ATL,1984
336,Bill Willoughby,NJN,1984
337,Michael Wilson,WSB,1984
338,Randy Wittman,ATL,1984
339,Al Wood,SEA,1984
340,Mike Woodson,KCK,1984
341,Orlando Woolridge,CHI,1984
342,James Worthy*,LAL,1984
