,Player,Tm,Year
121,Rickey Green,DET,1979
122,Steve Green,IND,1979
123,Tommie Green,NOJ,1979
124,Kevin Grevey,WSB,1979
125,Paul Griffin,NOJ,1979
126,Bob Gross,POR,1979
127,Ernie Grunfeld,MIL,1979
128,Lars Hansen,SEA,1979
129,James Hardy,NOJ,1979
130,Joe Hassett,SEA,1979
131,Steve Hawes,ATL,1979
132,Bubbles Hawkins,DET,1979
133,Elvin Hayes*,WSB,1979
135,Spencer Haywood*,NYK,1979
136,Spencer Haywood*,NOJ,1979
137,Gar Heard,PHO,1979
138,Tom Henderson,WSB,1979
139,Keith Herron,ATL,1979
140,Phil Hicks,DEN,1979
141,Kenny Higgs,CLE,1979
142,Armond Hill,ATL,1979
143,Darnell Hillman,KCK,1979
144,Wilbur Holland,CHI,1979
145,Lionel Hollins,POR,1979
146,Essie Hollis,DET,1979
148,Otis Howard,MIL,1979
149,Otis Howard,DET,1979
150,Lou Hudson,LAL,1979
151,Kim Hughes,DEN,1979
152,Dan Issel*,DEN,1979
153,Phil Jackson*,NJN,1979
154,Aaron James,NOJ,1979
155,Charles Johnson,WSB,1979
156,Clemon Johnson,POR,1979
157,Dennis Johnson*,SEA,1979
158,Eddie Johnson,ATL,1979
159,George Johnson,NJN,1979
160,George Johnson,MIL,1979
161,John Johnson,SEA,1979
162,Marques Johnson,MIL,1979
163,Mickey Johnson,CHI,1979
164,Ollie Johnson,CHI,1979
165,Bobby Jones*,PHI,1979
166,Caldwell Jones,PHI,1979
167,Dwight Jones,HOU,1979
168,Eddie Jordan,NJN,1979
169,Jeff Judkins,BOS,1979
170,Rich Kelley,NOJ,1979
171,Larry Kenon,SAS,1979
172,Bernard King*,NJN,1979
174,Billy Knight,BOS,1979
175,Billy Knight,IND,1979
176,Toby Knight,NYK,1979
177,Joel Kramer,PHO,1979
178,John Kuester,DEN,1979
179,Kevin Kunnert,SDC,1979
180,Mitch Kupchak,WSB,1979
181,Sam Lacey,KCK,1979
182,Tom LaGarde,SEA,1979
183,John Lambert,CLE,1979
184,Mark Landsberger,CHI,1979
185,Bob Lanier*,DET,1979
187,Butch Lee,ATL,1979
188,Butch Lee,CLE,1979
190,Ron Lee,PHO,1979
191,Ron Lee,NOJ,1979
193,Scott Lloyd,SDC,1979
194,Scott Lloyd,CHI,1979
195,John Long,DET,1979
196,John Lucas,GSW,1979
197,Maurice Lucas,POR,1979
198,Moses Malone*,HOU,1979
199,Pete Maravich*,NOJ,1979
200,Cedric Maxwell,BOS,1979
201,Scott May,CHI,1979
203,Bob McAdoo*,NYK,1979
204,Bob McAdoo*,BOS,1979
205,Ted McClain,PHO,1979
206,Jim McElroy,NOJ,1979
207,George McGinnis*,DEN,1979
208,Billy McKinney,KCK,1979
209,Tom McMillen,ATL,1979
210,Jim McMillian,POR,1979
211,Larry McNeill,DET,1979
212,John Mengelt,CHI,1979
214,Joe Meriweather,NOJ,1979
215,Joe Meriweather,NYK,1979
216,Mike Mitchell,CLE,1979
217,Steve Mix,PHI,1979
219,Eric Money,NJN,1979
220,Eric Money,PHI,1979
221,Earl Monroe*,NYK,1979
222,Glenn Mosley,SAS,1979
223,Calvin Murphy*,HOU,1979
224,Bob Nash,KCK,1979
225,Swen Nater,SDC,1979
226,Lloyd Neal,POR,1979
227,Mike Newlin,HOU,1979
228,Norm Nixon,LAL,1979
229,Connie Norman,SDC,1979
230,Mark Olberding,SAS,1979
231,John Olive,SDC,1979
232,Tom Owens,POR,1979
233,Robert Parish*,GSW,1979
234,Sonny Parker,GSW,1979
235,Billy Paultz,SAS,1979
236,Roger Phegley,WSB,1979
237,Stan Pietkiewicz,SDC,1979
238,Ben Poquette,DET,1979
239,Kevin Porter,DET,1979
240,Jim Price,LAL,1979
241,Wayne Radford,IND,1979
242,Clifford Ray,GSW,1979
244,Marlon Redmond,KCK,1979
245,Marlon Redmond,PHI,1979
246,Robert Reid,HOU,1979
247,Kevin Restani,MIL,1979
248,Micheal Ray Richardson,NYK,1979
249,Anthony Roberts,DEN,1979
250,Tony Robertson,GSW,1979
252,Rick Robey,IND,1979
253,Rick Robey,BOS,1979
254,Jackie Robinson,SEA,1979
256,Truck Robinson,NOJ,1979
257,Truck Robinson,PHO,1979
258,Bill Robinzine,KCK,1979
259,Dave Robisch,LAL,1979
260,Tree Rollins,ATL,1979
261,Dan Roundfield,ATL,1979
262,Curtis Rowe,BOS,1979
263,John Rudd,NYK,1979
264,Campy Russell,CLE,1979
266,Frankie Sanders,SAS,1979
267,Frankie Sanders,BOS,1979
268,Alvin Scott,PHO,1979
269,Charlie Scott*,DEN,1979
270,Lonnie Shelton,SEA,1979
272,Steve Sheppard,CHI,1979
273,Steve Sheppard,DET,1979
274,Purvis Short,GSW,1979
275,Jack Sikma*,SEA,1979
276,James Silas,SAS,1979
277,Paul Silas,SEA,1979
279,Ralph Simpson,PHI,1979
280,Ralph Simpson,NJN,1979
282,Al Skinner,NJN,1979
283,Al Skinner,PHI,1979
284,Bingo Smith,CLE,1979
285,Elmore Smith,CLE,1979
286,Phil Smith,GSW,1979
287,Randy Smith,SDC,1979
288,Robert Smith,DEN,1979
289,Sam Smith,MIL,1979
290,Willie Smith,POR,1979
291,Dick Snyder,SEA,1979
292,Ricky Sobers,IND,1979
294,Kevin Stacom,IND,1979
295,Kevin Stacom,BOS,1979
296,Larry Steele,POR,1979
298,Earl Tatum,BOS,1979
299,Earl Tatum,DET,1979
300,Brian Taylor,SDC,1979
302,Ira Terrell,NOJ,1979
303,Ira Terrell,POR,1979
304,Reggie Theus,CHI,1979
305,David Thompson*,DEN,1979
306,Mychal Thompson,POR,1979
307,Rudy Tomjanovich,HOU,1979
308,Raymond Townsend,GSW,1979
309,Dave Twardzik,POR,1979
310,Terry Tyler,DET,1979
311,Wes Unseld*,WSB,1979
312,Jan van Breda Kolff,NJN,1979
313,Norm Van Lier,MIL,1979
315,Andre Wakefield,CHI,1979
316,Andre Wakefield,DET,1979
317,Foots Walker,CLE,1979
318,Wally Walker,SEA,1979
319,Lloyd Walton,MIL,1979
320,Kermit Washington,SDC,1979
321,Richard Washington,KCK,1979
322,Wilson Washington,NJN,1979
323,Slick Watts,HOU,1979
324,Nick Weatherspoon,SDC,1979
325,Marvin Webster,NYK,1979
326,Scott Wedman,KCK,1979
327,Paul Westphal*,PHO,1979
329,Jo Jo White*,BOS,1979
330,Jo Jo White*,GSW,1979
331,Jerome Whitehead,SDC,1979
332,Sidney Wicks,SDC,1979
333,Bob Wilkerson,DEN,1979
334,Jamaal Wilkes*,LAL,1979
335,Earl Williams,BOS,1979
336,Freeman Williams,SDC,1979
337,Gus Williams,SEA,1979
338,Nate Williams,GSW,1979
339,Ray Williams,NYK,1979
340,John Williamson,NJN,1979
341,Rick Wilson,ATL,1979
342,Brian Winters,MIL,1979
343,Larry Wright,WSB,1979
