,Player,Tm,Year
75,Derrick Byars,SAS,2012
76,Andrew Bynum,LAL,2012
77,Will Bynum,DET,2012
78,Jose Calderon,TOR,2012
80,Marcus Camby,POR,2012
81,Marcus Camby,HOU,2012
82,Brian Cardinal,DAL,2012
84,DeMarre Carroll,DEN,2012
85,DeMarre Carroll,UTA,2012
86,Matt Carroll,CHA,2012
87,Anthony Carter,TOR,2012
88,Vince Carter,DAL,2012
89,Omri Casspi,CLE,2012
90,Mario Chalmers,MIA,2012
91,Tyson Chandler,NYK,2012
92,Wilson Chandler,DEN,2012
93,Josh Childress,PHO,2012
94,Earl Clark,ORL,2012
95,Norris Cole,MIA,2012
96,Jason Collins,ATL,2012
97,Darren Collison,IND,2012
98,Nick Collison,OKC,2012
99,Mike Conley,MEM,2012
101,Brian Cook,LAC,2012
102,Brian Cook,WAS,2012
103,Daequan Cook,OKC,2012
104,DeMarcus Cousins,SAC,2012
105,Jamal Crawford,POR,2012
106,Jordan Crawford,WAS,2012
107,Dante Cunningham,MEM,2012
108,Eddy Curry,MIA,2012
109,Stephen Curry,GSW,2012
110,Samuel Dalembert,HOU,2012
111,Erick Dampier,ATL,2012
112,Marquis Daniels,BOS,2012
113,Baron Davis,NYK,2012
114,Ed Davis,TOR,2012
115,Glen Davis,ORL,2012
116,Josh Davis,MEM,2012
117,Eric Dawson,SAS,2012
118,Austin Daye,DET,2012
119,Carlos Delfino,MIL,2012
120,Luol Deng,CHI,2012
122,Justin Dentmon,SAS,2012
123,Justin Dentmon,TOR,2012
124,DeMar DeRozan,TOR,2012
126,Boris Diaw,CHA,2012
127,Boris Diaw,SAS,2012
128,Ike Diogu,SAS,2012
129,DeSagana Diop,CHA,2012
130,Keyon Dooling,BOS,2012
131,Toney Douglas,NYK,2012
132,Goran Dragic,HOU,2012
133,Jared Dudley,PHO,2012
134,Chris Duhon,ORL,2012
135,Tim Duncan,SAS,2012
136,Mike Dunleavy,MIL,2012
137,Kevin Durant,OKC,2012
138,Jerome Dyson,NOH,2012
139,Devin Ebanks,LAL,2012
140,Wayne Ellington,MIN,2012
142,Monta Ellis,GSW,2012
143,Monta Ellis,MIL,2012
144,Francisco Elson,PHI,2012
145,Andre Emmett,NJN,2012
146,Semih Erden,CLE,2012
147,Jeremy Evans,UTA,2012
148,Maurice Evans,WAS,2012
149,Reggie Evans,LAC,2012
150,Tyreke Evans,SAC,2012
152,Christian Eyenga,CLE,2012
153,Christian Eyenga,LAL,2012
154,Kenneth Faried,DEN,2012
155,Jordan Farmar,NJN,2012
156,Derrick Favors,UTA,2012
157,Raymond Felton,POR,2012
158,Rudy Fernandez,DEN,2012
159,Kyrylo Fesenko,IND,2012
160,Landry Fields,NYK,2012
162,Derek Fisher,LAL,2012
163,Derek Fisher,OKC,2012
165,Jonny Flynn,HOU,2012
166,Jonny Flynn,POR,2012
167,Jeff Foote,NOH,2012
168,Gary Forbes,TOR,2012
169,T.J. Ford,SAS,2012
171,Courtney Fortson,LAC,2012
172,Courtney Fortson,HOU,2012
173,Jeff Foster,IND,2012
174,Randy Foye,LAC,2012
175,Jimmer Fredette,SAC,2012
176,Channing Frye,PHO,2012
177,Dan Gadzuric,NYK,2012
178,Sundiata Gaines,NJN,2012
179,Danilo Gallinari,DEN,2012
180,Francisco Garcia,SAC,2012
181,Kevin Garnett,BOS,2012
182,Marc Gasol,MEM,2012
183,Pau Gasol,LAL,2012
184,Rudy Gay,MEM,2012
185,Alonzo Gee,CLE,2012
186,Paul George,IND,2012
187,Daniel Gibson,CLE,2012
188,Taj Gibson,CHI,2012
189,Manu Ginobili,SAS,2012
191,Mickell Gladness,MIA,2012
192,Mickell Gladness,GSW,2012
193,Ryan Gomes,LAC,2012
194,Drew Gooden,MIL,2012
195,Ben Gordon,DET,2012
196,Eric Gordon,NOH,2012
197,Marcin Gortat,PHO,2012
198,Andrew Goudelock,LAL,2012
199,Danny Granger,IND,2012
200,Aaron Gray,TOR,2012
201,Danny Green,SAS,2012
202,Gerald Green,NJN,2012
203,Willie Green,ATL,2012
204,Donte Greene,SAC,2012
205,Blake Griffin,LAC,2012
206,Hamed Haddadi,MEM,2012
207,Jordan Hamilton,DEN,2012
208,Richard Hamilton,CHI,2012
209,Tyler Hansbrough,IND,2012
210,Luke Harangody,CLE,2012
211,James Harden,OKC,2012
212,Justin Harper,ORL,2012
213,Josh Harrellson,NYK,2012
214,Al Harrington,DEN,2012
215,Devin Harris,UTA,2012
216,Manny Harris,CLE,2012
217,Terrel Harris,MIA,2012
218,Tobias Harris,MIL,2012
219,Udonis Haslem,MIA,2012
220,Spencer Hawes,PHI,2012
221,Chuck Hayes,SAC,2012
222,Gordon Hayward,UTA,2012
223,Lazar Hayward,OKC,2012
224,Brendan Haywood,DAL,2012
225,Gerald Henderson,CHA,2012
226,Xavier Henry,NOH,2012
227,Roy Hibbert,IND,2012
229,J.J. Hickson,SAC,2012
230,J.J. Hickson,POR,2012
231,Cory Higgins,CHA,2012
233,Nene Hilario,DEN,2012
234,Nene Hilario,WAS,2012
235,George Hill,IND,2012
236,Grant Hill*,PHO,2012
238,Jordan Hill,HOU,2012
239,Jordan Hill,LAL,2012
240,Kirk Hinrich,ATL,2012
241,Darington Hobson,MIL,2012
242,Jrue Holiday,PHI,2012
244,Ryan Hollins,CLE,2012
245,Ryan Hollins,BOS,2012
246,Tyler Honeycutt,SAC,2012
247,Al Horford,ATL,2012
248,Dennis Horner,NJN,2012
249,Dwight Howard,ORL,2012
250,Josh Howard,UTA,2012
251,Juwan Howard,MIA,2012
253,Lester Hudson,CLE,2012
254,Lester Hudson,MEM,2012
255,Larry Hughes,ORL,2012
256,Kris Humphries,NJN,2012
257,Serge Ibaka,OKC,2012
258,Andre Iguodala,PHI,2012
259,Ersan Ilyasova,MIL,2012
260,Kyrie Irving,CLE,2012
261,Royal Ivey,OKC,2012
262,Jarrett Jack,NOH,2012
263,Reggie Jackson,OKC,2012
265,Stephen Jackson,MIL,2012
266,Stephen Jackson,SAS,2012
267,Damion James,NJN,2012
268,LeBron James,MIA,2012
269,Mike James,CHI,2012
270,Antawn Jamison,CLE,2012
271,Al Jefferson,UTA,2012
273,Richard Jefferson,SAS,2012
274,Richard Jefferson,GSW,2012
275,Jared Jeffries,NYK,2012
276,Charles Jenkins,GSW,2012
277,Brandon Jennings,MIL,2012
278,Jonas Jerebko,DET,2012
279,Yi Jianlian,DAL,2012
280,Amir Johnson,TOR,2012
282,Armon Johnson,POR,2012
283,Armon Johnson,NJN,2012
284,Carldell Johnson,NOH,2012
286,Chris Johnson,POR,2012
287,Chris Johnson,NOH,2012
288,Ivan Johnson,ATL,2012
289,JaJuan Johnson,BOS,2012
290,James Johnson,TOR,2012
291,Joe Johnson,ATL,2012
292,Trey Johnson,NOH,2012
293,Wesley Johnson,MIN,2012
294,Dahntay Jones,IND,2012
295,Dominique Jones,DAL,2012
296,James Jones,MIA,2012
298,Solomon Jones,LAC,2012
299,Solomon Jones,NOH,2012
300,DeAndre Jordan,LAC,2012
301,Jerome Jordan,NYK,2012
302,Cory Joseph,SAS,2012
303,Chris Kaman,NOH,2012
304,Enes Kanter,UTA,2012
305,Jason Kapono,LAL,2012
306,D.J. Kennedy,CLE,2012
307,Jason Kidd*,DAL,2012
308,Linas Kleiza,TOR,2012
309,Brandon Knight,DET,2012
310,Kyle Korver,CHI,2012
311,Kosta Koufos,DEN,2012
312,Carl Landry,NOH,2012
313,Ty Lawson,DEN,2012
314,Courtney Lee,HOU,2012
315,David Lee,GSW,2012
316,Malcolm Lee,MIN,2012
317,Kawhi Leonard,SAS,2012
318,Travis Leslie,LAC,2012
319,Jon Leuer,MIL,2012
320,Rashard Lewis,WAS,2012
321,DeAndre Liggins,ORL,2012
322,Jeremy Lin,NYK,2012
323,Shaun Livingston,MIL,2012
324,Brook Lopez,NJN,2012
325,Robin Lopez,PHO,2012
326,Kevin Love,MIN,2012
327,Kyle Lowry,HOU,2012
328,John Lucas III,CHI,2012
329,Shelvin Mack,WAS,2012
330,Vernon Macklin,DET,2012
331,Corey Maggette,CHA,2012
332,Jamaal Magloire,TOR,2012
333,Ian Mahinmi,DAL,2012
334,Shawn Marion,DAL,2012
335,Cartier Martin,WAS,2012
336,Kenyon Martin,LAC,2012
337,Kevin Martin,HOU,2012
338,Roger Mason,WAS,2012
339,Wesley Matthews,POR,2012
340,Jason Maxiell,DET,2012
341,Eric Maynor,OKC,2012
342,O.J. Mayo,MEM,2012
343,Luc Mbah a Moute,MIL,2012
345,JaVale McGee,WAS,2012
346,JaVale McGee,DEN,2012
347,Tracy McGrady*,ATL,2012
348,Dominic McGuire,GSW,2012
349,Josh McRoberts,LAL,2012
350,Jodie Meeks,PHI,2012
351,C.J. Miles,UTA,2012
352,Darko Milicic,MIN,2012
353,Andre Miller,DEN,2012
354,Brad Miller,MIN,2012
355,Mike Miller,MIA,2012
356,Patty Mills,SAS,2012
357,Paul Millsap,UTA,2012
358,Nazr Mohammed,OKC,2012
359,Greg Monroe,DET,2012
360,Jamario Moon,CHA,2012
361,E'Twaun Moore,BOS,2012
362,Mikki Moore,GSW,2012
363,Darius Morris,LAL,2012
364,Marcus Morris,HOU,2012
365,Markieff Morris,PHO,2012
366,Anthony Morrow,NJN,2012
367,Timofey Mozgov,DEN,2012
368,Byron Mullens,CHA,2012
369,Troy Murphy,LAL,2012
370,Hamady N'Diaye,WAS,2012
371,Eduardo Najera,CHA,2012
372,Steve Nash*,PHO,2012
373,Gary Neal,SAS,2012
374,Jameer Nelson,ORL,2012
375,Joakim Noah,CHI,2012
376,Andres Nocioni,PHI,2012
377,Steve Novak,NYK,2012
378,Dirk Nowitzki,DAL,2012
379,Jermaine O'Neal,BOS,2012
380,Lamar Odom,DAL,2012
381,Emeka Okafor,NOH,2012
382,Mehmet Okur,NJN,2012
383,Daniel Orton,ORL,2012
384,Travis Outlaw,SAC,2012
385,Larry Owens,NJN,2012
386,Zaza Pachulia,ATL,2012
387,Jannero Pargo,ATL,2012
388,Jeremy Pargo,MEM,2012
389,Anthony Parker,CLE,2012
390,Tony Parker,SAS,2012
391,Chandler Parsons,HOU,2012
392,Patrick Patterson,HOU,2012
393,Chris Paul,LAC,2012
394,Sasha Pavlovic,BOS,2012
395,Nikola Pekovic,MIN,2012
396,Kendrick Perkins,OKC,2012
397,Johan Petro,NJN,2012
398,Paul Pierce,BOS,2012
399,Mickael Pietrus,BOS,2012
400,Dexter Pittman,MIA,2012
401,Quincy Pondexter,MEM,2012
402,A.J. Price,IND,2012
403,Ronnie Price,PHO,2012
404,Tayshaun Prince,DET,2012
405,Joel Przybilla,POR,2012
406,Vladimir Radmanovic,ATL,2012
407,Anthony Randolph,MIN,2012
408,Zach Randolph,MEM,2012
409,Michael Redd,PHO,2012
410,J.J. Redick,ORL,2012
411,Ryan Reid,OKC,2012
412,Jason Richardson,ORL,2012
413,Quentin Richardson,ORL,2012
414,Luke Ridnour,MIN,2012
415,Nate Robinson,GSW,2012
416,Rajon Rondo,BOS,2012
417,Derrick Rose,CHI,2012
418,Ricky Rubio,MIN,2012
419,Brandon Rush,GSW,2012
420,Walker Russell,DET,2012
421,John Salmons,SAC,2012
422,Samardo Samuels,CLE,2012
423,Larry Sanders,MIL,2012
424,Brian Scalabrine,CHI,2012
425,Luis Scola,HOU,2012
426,Thabo Sefolosha,OKC,2012
427,Josh Selby,MEM,2012
428,Kevin Seraphin,WAS,2012
430,Ramon Sessions,CLE,2012
431,Ramon Sessions,LAL,2012
432,Iman Shumpert,NYK,2012
433,Xavier Silas,PHI,2012
434,Bobby Simmons,LAC,2012
435,Chris Singleton,WAS,2012
436,James Singleton,WAS,2012
437,Brian Skinner,MEM,2012
439,Donald Sloan,ATL,2012
440,Donald Sloan,NOH,2012
441,Donald Sloan,CLE,2012
442,Craig Smith,POR,2012
443,Greg Smith,HOU,2012
445,Ish Smith,GSW,2012
446,Ish Smith,ORL,2012
447,J.R. Smith,NYK,2012
448,Jason Smith,NOH,2012
449,Jerry Smith,NJN,2012
450,Josh Smith,ATL,2012
451,Nolan Smith,POR,2012
452,Marreese Speights,MEM,2012
453,Tiago Splitter,SAS,2012
454,Jerry Stackhouse,ATL,2012
455,Lance Stephenson,IND,2012
456,DeShawn Stevenson,NJN,2012
457,Greg Stiemsma,BOS,2012
458,Julyan Stone,DEN,2012
459,Amar'e Stoudemire,NYK,2012
460,Rodney Stuckey,DET,2012
461,DaJuan Summers,NOH,2012
462,Jeff Teague,ATL,2012
463,Sebastian Telfair,PHO,2012
464,Jason Terry,DAL,2012
466,Hasheem Thabeet,HOU,2012
467,Hasheem Thabeet,POR,2012
468,Isaiah Thomas,SAC,2012
469,Kurt Thomas,POR,2012
470,Lance Thomas,NOH,2012
471,Malcolm Thomas,SAS,2012
472,Tyrus Thomas,CHA,2012
473,Trey Thompkins,LAC,2012
474,Jason Thompson,SAC,2012
475,Klay Thompson,GSW,2012
476,Mychel Thompson,CLE,2012
477,Tristan Thompson,CLE,2012
478,Marcus Thornton,SAC,2012
479,Jamaal Tinsley,UTA,2012
480,Anthony Tolliver,MIN,2012
482,Ronny Turiaf,WAS,2012
483,Ronny Turiaf,MIA,2012
484,Hedo Turkoglu,ORL,2012
485,Evan Turner,PHI,2012
486,Jeremy Tyler,GSW,2012
487,Edwin Ubiles,WAS,2012
489,Ekpe Udoh,GSW,2012
490,Ekpe Udoh,MIL,2012
491,Beno Udrih,MIL,2012
493,Ben Uzoh,CLE,2012
494,Ben Uzoh,TOR,2012
495,Anderson Varejao,CLE,2012
496,Greivis Vasquez,NOH,2012
497,Jan Vesely,WAS,2012
498,Charlie Villanueva,DET,2012
499,Nikola Vucevic,PHI,2012
500,Dwyane Wade,MIA,2012
501,Von Wafer,ORL,2012
502,Henry Walker,NYK,2012
503,Kemba Walker,CHA,2012
504,John Wall,WAS,2012
505,Ben Wallace,DET,2012
507,Gerald Wallace,POR,2012
508,Gerald Wallace,NJN,2012
510,Luke Walton,LAL,2012
511,Luke Walton,CLE,2012
512,Hakim Warrick,PHO,2012
513,Darryl Watkins,NOH,2012
514,C.J. Watson,CHI,2012
515,Earl Watson,UTA,2012
516,Martell Webster,MIN,2012
517,David West,IND,2012
518,Delonte West,DAL,2012
519,Russell Westbrook,OKC,2012
520,D.J. White,CHA,2012
521,Hassan Whiteside,SAC,2012
522,Chris Wilcox,BOS,2012
523,Damien Wilkins,DET,2012
524,Deron Williams,NJN,2012
525,Derrick Williams,MIN,2012
526,Elliot Williams,POR,2012
527,Jordan Williams,NJN,2012
528,Lou Williams,PHI,2012
529,Marvin Williams,ATL,2012
530,Mo Williams,LAC,2012
531,Reggie Williams,CHA,2012
533,Sean Williams,DAL,2012
534,Sean Williams,BOS,2012
535,Shawne Williams,NJN,2012
536,Shelden Williams,NJN,2012
538,Terrence Williams,HOU,2012
539,Terrence Williams,SAC,2012
540,Metta World Peace,LAL,2012
541,Brandan Wright,DAL,2012
542,Chris Wright,GSW,2012
543,Dorell Wright,GSW,2012
545,Nick Young,WAS,2012
546,Nick Young,LAC,2012
548,Sam Young,MEM,2012
549,Sam Young,PHI,2012
550,Thaddeus Young,PHI,2012
