,Player,Tm,G,Year
79,Serge Ibaka,OKC,78,2016
78,Jonas Jerebko,BOS,78,2016
77,JaMychal Green,MEM,78,2016
76,Justise Winslow,MIA,78,2016
98,DeAndre Jordan,LAC,77,2016
102,Kevin Love,CLE,77,2016
101,Hollis Thompson,PHI,77,2016
100,John Wall,WAS,77,2016
99,Clint Capela,HOU,77,2016
95,Jerami Grant,PHI,77,2016
97,J.R. Smith,CLE,77,2016
96,Kyle Lowry,TOR,77,2016
94,Isaiah Canaan,PHI,77,2016
93,Tayshaun Prince,MIN,77,2016
118,Matthew Dellavedova,CLE,76,2016
117,Luis Scola,TOR,76,2016
116,Jerian Grant,NYK,76,2016
115,Jason Smith,ORL,76,2016
114,Zaza Pachulia,DAL,76,2016
113,Timofey Mozgov,CLE,76,2016
112,Jabari Parker,MIL,76,2016
111,Ricky Rubio,MIN,76,2016
110,Matt Barnes,MEM,76,2016
109,Avery Bradley,BOS,76,2016
108,Devin Booker,PHO,76,2016
107,Boris Diaw,SAS,76,2016
106,LeBron James,CLE,76,2016
105,Wayne Ellington,BRK,76,2016
104,Gary Harris,DEN,76,2016
103,Kentavious Caldwell-Pope,DET,76,2016
124,J.J. Redick,LAC,75,2016
127,Kent Bazemore,ATL,75,2016
126,Thabo Sefolosha,ATL,75,2016
125,Mike Scott,ATL,75,2016
119,Marcin Gortat,WAS,75,2016
123,Damian Lillard,POR,75,2016
121,Otto Porter,WAS,75,2016
120,Luc Mbah a Moute,LAC,75,2016
122,Dirk Nowitzki,DAL,75,2016
132,George Hill,IND,74,2016
135,Richard Jefferson,CLE,74,2016
134,LaMarcus Aldridge,SAS,74,2016
133,Luol Deng,MIA,74,2016
131,Darren Collison,SAC,74,2016
130,Dwyane Wade,MIA,74,2016
129,J.J. Barea,DAL,74,2016
128,Chris Paul,LAC,74,2016
142,Thaddeus Young,BRK,73,2016
147,Hassan Whiteside,MIA,73,2016
146,Nik Stauskas,PHI,73,2016
145,Cody Zeller,CHO,73,2016
144,Taj Gibson,CHI,73,2016
143,Alonzo Gee,NOP,73,2016
139,Elfrid Payton,ORL,73,2016
141,Terrence Ross,TOR,73,2016
140,Brook Lopez,BRK,73,2016
138,Jae Crowder,BOS,73,2016
137,Stanley Johnson,DET,73,2016
136,Jordan Hill,IND,73,2016
156,Tony Parker,SAS,72,2016
162,Kristaps Porzingis,NYK,72,2016
161,Rajon Rondo,SAC,72,2016
160,Kawhi Leonard,SAS,72,2016
159,Brandon Rush,GSW,72,2016
158,Kevin Durant,OKC,72,2016
157,Carmelo Anthony,NYK,72,2016
154,Goran Dragic,MIA,72,2016
155,Marreese Speights,GSW,72,2016
153,Victor Oladipo,ORL,72,2016
152,Jose Calderon,NYK,72,2016
151,Jason Terry,HOU,72,2016
150,Anthony Tolliver,DET,72,2016
149,Gerald Henderson,POR,72,2016
148,Pau Gasol,CHI,72,2016
163,Patrick Beverley,HOU,71,2016
164,Arron Afflalo,NYK,71,2016
165,Thomas Robinson,BRK,71,2016
166,Dwight Howard,HOU,71,2016
167,Ian Mahinmi,IND,71,2016
172,Nicolas Batum,CHO,70,2016
174,Rashad Vaughn,MIL,70,2016
173,Darrell Arthur,DEN,70,2016
170,Andre Roberson,OKC,70,2016
171,Chris Johnson,UTA,70,2016
169,Rudy Gay,SAC,70,2016
168,Andrew Bogut,GSW,70,2016
175,Aaron Brooks,CHI,69,2016
176,Omri Casspi,SAC,69,2016
177,Gerald Green,MIA,69,2016
178,Dwight Powell,DAL,69,2016
179,Kelly Olynyk,BOS,69,2016
185,Omer Asik,NOP,68,2016
188,Ben McLemore,SAC,68,2016
187,Leandro Barbosa,GSW,68,2016
186,Paul Pierce,LAC,68,2016
181,Kyle Singler,OKC,68,2016
184,Emmanuel Mudiay,DEN,68,2016
180,Marco Belinelli,SAC,68,2016
183,Anthony Morrow,OKC,68,2016
182,Zach Randolph,MEM,68,2016
190,Nerlens Noel,PHI,67,2016
191,Jimmy Butler,CHI,67,2016
192,Jon Leuer,PHO,67,2016
193,Austin Rivers,LAC,67,2016
194,Lou Williams,LAL,67,2016
195,Robert Covington,PHI,67,2016
189,Kenneth Faried,DEN,67,2016
202,Kobe Bryant,LAL,66,2016
206,Ian Clark,GSW,66,2016
205,Nikola Mirotic,CHI,66,2016
204,Tyson Chandler,PHO,66,2016
203,Johnny O'Bryant,MIL,66,2016
198,Jeremy Lamb,CHO,66,2016
201,Willie Cauley-Stein,SAC,66,2016
200,Ryan Anderson,NOP,66,2016
199,Derrick Rose,CHI,66,2016
196,Brandon Bass,LAL,66,2016
197,Harrison Barnes,GSW,66,2016
210,DeMarcus Cousins,SAC,65,2016
212,Andre Iguodala,GSW,65,2016
211,Jrue Holiday,NOP,65,2016
209,Nikola Vucevic,ORL,65,2016
207,Kyle O'Quinn,NYK,65,2016
208,Deron Williams,DAL,65,2016
213,Devin Harris,DAL,64,2016
214,Trey Burke,UTA,64,2016
215,C.J. Miles,IND,64,2016
216,Tony Snell,CHI,64,2016
217,Tony Allen,MEM,64,2016
218,Kelly Oubre,WAS,63,2016
219,Larry Nance,LAL,63,2016
222,Charlie Villanueva,DAL,62,2016
223,Bobby Portis,CHI,62,2016
224,Ronnie Price,PHO,62,2016
221,Markel Brown,BRK,62,2016
220,Derrick Favors,UTA,62,2016
225,Toney Douglas,NOP,61,2016
226,Tim Duncan,SAS,61,2016
227,Rudy Gobert,UTA,61,2016
228,Chandler Parsons,DAL,61,2016
229,Marcus Smart,BOS,61,2016
230,Sasha Vujacic,NYK,61,2016
231,Anthony Davis,NOP,61,2016
232,Miles Plumlee,MIL,61,2016
233,Donald Sloan,BRK,61,2016
234,Meyers Leonard,POR,61,2016
241,Mike Muscala,ATL,60,2016
240,Vince Carter,MEM,60,2016
239,Myles Turner,IND,60,2016
238,Nemanja Bjelica,MIN,60,2016
237,Jonas Valanciunas,TOR,60,2016
235,Cole Aldrich,LAC,60,2016
236,Tyler Zeller,BOS,60,2016
242,Joffrey Lauvergne,DEN,59,2016
247,Solomon Hill,IND,59,2016
249,Nick Collison,OKC,59,2016
248,Alexis Ajinca,NOP,59,2016
243,Lance Thomas,NYK,59,2016
246,Quincy Acy,SAC,59,2016
244,Pablo Prigioni,LAC,59,2016
245,E'Twaun Moore,CHI,59,2016
250,Steve Blake,DET,58,2016
252,Dewayne Dedmon,ORL,58,2016
253,Rodney Stuckey,IND,58,2016
251,Manu Ginobili,SAS,58,2016
257,Nene Hilario,WAS,57,2016
260,James Johnson,TOR,57,2016
259,Joe Johnson,BRK,57,2016
256,Archie Goodwin,PHO,57,2016
255,Spencer Hawes,CHO,57,2016
254,John Henson,MIL,57,2016
258,Cameron Payne,OKC,57,2016
261,Mike Conley,MEM,56,2016
262,Andrew Nicholson,ORL,56,2016
263,Bradley Beal,WAS,55,2016
264,Shabazz Napier,ORL,55,2016
265,Mario Chalmers,MEM,55,2016
266,Justin Anderson,DAL,55,2016
267,Jonathon Simmons,SAS,55,2016
271,Iman Shumpert,CLE,54,2016
272,Michael Carter-Williams,MIL,54,2016
270,Randy Foye,DEN,54,2016
268,Nick Young,LAL,54,2016
269,Boban Marjanovic,SAS,54,2016
273,Kyrie Irving,CLE,53,2016
274,Jahlil Okafor,PHI,53,2016
275,Jeff Green,MEM,53,2016
276,Ty Lawson,HOU,53,2016
277,Chris Bosh,MIA,53,2016
278,Danilo Gallinari,DEN,53,2016
279,Marcelo Huertas,LAL,53,2016
283,Brandon Knight,PHO,52,2016
286,Ersan Ilyasova,DET,52,2016
285,Josh Richardson,MIA,52,2016
284,Adreian Payne,MIN,52,2016
282,Jerryd Bayless,MIL,52,2016
281,Marc Gasol,MEM,52,2016
280,Amar'e Stoudemire,MIA,52,2016
287,Richaun Holmes,PHI,51,2016
288,Courtney Lee,MEM,51,2016
289,James Anderson,SAC,51,2016
290,Tim Hardaway,ATL,51,2016
291,Jeff Withey,UTA,51,2016
292,Terrence Jones,HOU,50,2016
293,Ish Smith,PHI,50,2016
294,Norman Powell,TOR,49,2016
295,Tobias Harris,ORL,49,2016
296,Chase Budinger,IND,49,2016
299,James Jones,CLE,48,2016
298,P.J. Hairston,CHO,48,2016
297,Kevin Seraphin,NYK,48,2016
303,Luke Babbitt,NOP,47,2016
305,Marcus Thornton,HOU,47,2016
304,JaKarr Sampson,PHI,47,2016
300,Al Jefferson,CHO,47,2016
302,Mike Miller,DEN,47,2016
301,T.J. Warren,PHO,47,2016
306,Tyler Ennis,MIL,46,2016
307,Andrea Bargnani,BRK,46,2016
308,Rasual Butler,SAS,46,2016
309,Festus Ezeli,GSW,46,2016
310,Eric Gordon,NOP,45,2016
311,Glenn Robinson,IND,45,2016
312,Norris Cole,NOP,45,2016
315,Tyler Hansbrough,CHO,44,2016
314,Seth Curry,SAC,44,2016
313,Channing Frye,ORL,44,2016
317,Lance Stephenson,LAC,43,2016
316,Troy Daniels,CHO,43,2016
318,Josh McRoberts,MIA,42,2016
319,Joe Young,IND,41,2016
320,James Michael McAdoo,GSW,41,2016
321,O.J. Mayo,MIL,41,2016
322,Mo Williams,CLE,41,2016
323,Jared Cunningham,CLE,40,2016
324,Gary Neal,WAS,40,2016
325,Sergey Karasev,BRK,40,2016
329,Jameer Nelson,DEN,39,2016
331,Montrezl Harrell,HOU,39,2016
330,Kevin Martin,MIN,39,2016
328,Willie Reed,BRK,39,2016
327,Terry Rozier,BOS,39,2016
326,Tarik Black,LAL,39,2016
332,Kevin Garnett,MIN,38,2016
333,Darrun Hilliard,DET,38,2016
334,Reggie Bullock,DET,37,2016
335,Tyus Jones,MIN,37,2016
336,Donatas Motiejunas,HOU,37,2016
337,Kendrick Perkins,NOP,37,2016
338,Udonis Haslem,MIA,37,2016
339,K.J. McDaniels,HOU,37,2016
340,Markieff Morris,PHO,37,2016
347,Tyler Johnson,MIA,36,2016
346,Sonny Weems,PHO,36,2016
345,R.J. Hunter,BOS,36,2016
344,Ryan Kelly,LAL,36,2016
343,Carl Landry,PHI,36,2016
342,Beno Udrih,MIA,36,2016
341,Tiago Splitter,ATL,36,2016
348,Tim Frazier,POR,35,2016
349,Lamar Patterson,ATL,35,2016
350,Blake Griffin,LAC,35,2016
351,Metta World Peace,LAL,35,2016
352,Kirk Hinrich,CHI,35,2016
353,Pat Connaughton,POR,34,2016
354,D.J. Augustin,OKC,34,2016
355,JaVale McGee,DAL,34,2016
356,Salah Mejri,DAL,34,2016
358,C.J. Watson,ORL,33,2016
357,Damjan Rudez,MIN,33,2016
359,Jarrett Jack,BRK,32,2016
362,Ryan Hollins,MEM,32,2016
360,Jusuf Nurkic,DEN,32,2016
361,Josh Smith,LAC,32,2016
364,Mike Dunleavy,CHI,31,2016
365,Cristiano Felicio,CHI,31,2016
366,Anderson Varejao,CLE,31,2016
367,Ray McCallum,SAS,31,2016
368,Eric Bledsoe,PHO,31,2016
363,Alec Burks,UTA,31,2016
371,Drew Gooden,WAS,30,2016
372,Jeremy Evans,DAL,30,2016
374,Brian Roberts,CHO,30,2016
370,David Lee,BOS,30,2016
369,Matt Bonner,SAS,30,2016
373,Kendall Marshall,PHI,30,2016
375,Anthony Brown,LAL,29,2016
376,James Young,BOS,29,2016
377,Lou Amundson,NYK,29,2016
378,Joakim Noah,CHI,29,2016
379,DeJuan Blair,WAS,29,2016
380,Rondae Hollis-Jefferson,BRK,29,2016
381,Lucas Nogueira,TOR,29,2016
382,Jason Thompson,GSW,28,2016
383,Devyn Marble,ORL,28,2016
384,Kris Humphries,WAS,28,2016
385,Shelvin Mack,UTA,28,2016
387,Jarell Martin,MEM,27,2016
388,Delon Wright,TOR,27,2016
386,Justin Holiday,CHI,27,2016
389,Jarell Eddie,WAS,26,2016
390,DeMarre Carroll,TOR,26,2016
391,Andre Miller,MIN,26,2016
392,Kostas Papanikolaou,DEN,26,2016
393,Sasha Kaun,CLE,25,2016
394,Robert Sacre,LAL,25,2016
395,Brandon Jennings,ORL,25,2016
396,Tyreke Evans,NOP,25,2016
397,Chris Copeland,MIL,24,2016
398,Chris McCullough,BRK,24,2016
399,Greivis Vasquez,MIL,23,2016
400,Sean Kilpatrick,BRK,23,2016
401,C.J. Wilcox,LAC,23,2016
402,John Jenkins,PHO,22,2016
403,Axel Toupane,DEN,21,2016
404,Aaron Harrison,CHO,21,2016
405,Chris Andersen,MEM,20,2016
406,Elijah Millsap,UTA,20,2016
407,J.J. Hickson,DEN,20,2016
408,Mitch McGary,OKC,20,2016
409,Damien Inglis,MIL,20,2016
410,Michael Beasley,HOU,20,2016
411,Joel Anthony,DET,19,2016
412,Anthony Bennett,TOR,19,2016
413,Cameron Bairstow,CHI,18,2016
414,Greg Smith,MIN,18,2016
419,Jeff Ayres,LAC,17,2016
418,Caron Butler,SAC,17,2016
417,Cleanthony Early,NYK,17,2016
416,Christian Wood,PHI,17,2016
415,Elton Brand,PHI,17,2016
420,Jordan Mickey,BOS,16,2016
421,Chris Kaman,POR,16,2016
422,Russ Smith,MEM,15,2016
423,Jordan McRae,CLE,15,2016
424,Xavier Munford,MEM,14,2016
425,Phil Pressey,PHI,14,2016
426,Henry Sims,BRK,14,2016
427,Bryce Dejean-Jones,NOP,14,2016
428,Alan Anderson,WAS,13,2016
435,Nikola Pekovic,MIN,12,2016
434,Brandan Wright,MEM,12,2016
433,Jorge Gutierrez,CHO,12,2016
432,Luis Montero,POR,12,2016
431,Spencer Dinwiddie,DET,12,2016
430,Tibor Pleiss,UTA,12,2016
429,Jordan Farmar,MEM,12,2016
436,Jordan Hamilton,NOP,11,2016
437,Edy Tavares,ATL,11,2016
438,James Ennis,MEM,10,2016
439,Alan Williams,PHO,10,2016
440,Cory Jefferson,PHO,8,2016
441,Cliff Alexander,POR,8,2016
442,Tony Wroten,PHI,8,2016
443,Eric Moreland,SAC,8,2016
444,Lorenzo Brown,PHO,8,2016
445,Andrew Goudelock,HOU,8,2016
448,Steve Novak,OKC,7,2016
447,Shayne Whittington,IND,7,2016
446,Michael Kidd-Gilchrist,CHO,7,2016
450,Bruno Caboclo,TOR,6,2016
451,Briante Weber,MEM,6,2016
452,Erick Green,UTA,6,2016
449,Branden Dawson,LAC,6,2016
458,Nazr Mohammed,OKC,5,2016
461,Jarnell Stokes,MIA,5,2016
460,Josh Huestis,OKC,5,2016
459,Orlando Johnson,NOP,5,2016
462,Kevon Looney,GSW,5,2016
457,Bryce Cotton,MEM,5,2016
455,Elliot Williams,MEM,5,2016
454,Joe Harris,CLE,5,2016
453,Justin Harper,DET,5,2016
456,Keith Appling,ORL,5,2016
463,Alex Stepheson,LAC,4,2016
464,Jimmer Fredette,NOP,4,2016
466,Coty Clarke,BOS,3,2016
467,Jodie Meeks,DET,3,2016
465,Sam Dekker,HOU,3,2016
468,Jordan Adams,MEM,2,2016
469,Thanasis Antetokounmpo,NYK,2,2016
470,Chuck Hayes,HOU,2,2016
471,Nate Robinson,NOP,2,2016
472,J.J. O'Brien,UTA,2,2016
473,Duje Dukan,SAC,1,2016
474,Rakeem Christmas,IND,1,2016
475,Dahntay Jones,CLE,1,2016
