,Player,Tm,G,Year
222,Maurice Taylor,LAC,62,2000
223,Jon Barry,SAC,62,2000
219,Kerry Kittles,NJN,62,2000
221,Patrick Ewing,NYK,62,2000
218,Gerard King,WAS,62,2000
220,Troy Hudson,LAC,62,2000
225,Cedric Henderson,CLE,61,2000
227,Walter McCarty,BOS,61,2000
226,Hersey Hawkins,CHI,61,2000
228,Greg Foster,SEA,60,2000
229,Anfernee Hardaway,PHO,60,2000
230,Elliot Perry,NJN,60,2000
231,Isaiah Rider,ATL,60,2000
232,John Wallace,NYK,60,2000
235,Isaac Austin,WAS,59,2000
237,Marcus Camby,NYK,59,2000
236,William Avery,MIN,59,2000
234,Stacey Augmon,POR,59,2000
233,Randy Brown,CHI,59,2000
238,Mark Strickland,MIA,58,2000
239,LaPhonso Ellis,ATL,58,2000
240,Jud Buechler,DET,58,2000
241,Jelani McCoy,SEA,58,2000
242,Todd Day,PHO,58,2000
243,Theo Ratliff,PHI,57,2000
244,Keith Closs,LAC,57,2000
251,Cherokee Parks,VAN,56,2000
250,Charles Jones,LAC,56,2000
249,Tom Hammonds,MIN,56,2000
248,Matt Bullard,HOU,56,2000
247,Todd MacCulloch,PHI,56,2000
245,Dean Garrett,MIN,56,2000
246,Steve Nash,DAL,56,2000
252,John Thomas,TOR,55,2000
253,Alvin Williams,TOR,55,2000
254,Chris Crawford,ATL,55,2000
255,Brad Miller,CHH,55,2000
256,Danny Fortson,BOS,55,2000
257,Tom Gugliotta,PHO,54,2000
258,Tyrone Corbin,SAC,54,2000
259,Emanual Davis,SEA,54,2000
262,Milt Palacio,VAN,53,2000
263,Rex Chapman,PHO,53,2000
260,Carlos Rogers,HOU,53,2000
261,Voshon Lenard,MIA,53,2000
264,Tim Hardaway,MIA,52,2000
265,Ryan Bowen,DEN,52,2000
266,Otis Thorpe,MIA,51,2000
267,Eric Montross,DET,51,2000
268,Shawn Marion,PHO,51,2000
269,Matt Maloney,CHI,51,2000
270,Oliver Miller,PHO,51,2000
273,Larry Hughes,PHI,50,2000
274,Al Harrington,IND,50,2000
272,Armen Gilliam,UTA,50,2000
271,Chris Carr,CHI,50,2000
275,Devean George,LAL,49,2000
277,Anthony Avent,LAC,49,2000
276,Sam Jacobson,GSW,49,2000
278,Corey Benjamin,CHI,48,2000
279,Ricky Davis,CHH,48,2000
280,Greg Buckner,DAL,48,2000
281,Doug Overton,BOS,48,2000
282,Vernon Maxwell,SEA,47,2000
283,Chris Dudley,NYK,47,2000
284,Chris Mullin,IND,47,2000
285,Scott Padgett,UTA,47,2000
289,Toby Bailey,PHO,46,2000
291,Tony Delk,SAC,46,2000
290,Cal Bowdler,ATL,46,2000
287,Billy Owens,PHI,46,2000
288,Tariq Abdul-Wahad,ORL,46,2000
286,Michael Smith,WAS,46,2000
292,John Salley,LAL,45,2000
293,Chris Gatling,ORL,45,2000
294,Bryant Stith,DEN,45,2000
295,Chris Herren,DEN,45,2000
296,Roshown McLeod,ATL,44,2000
297,Hakeem Olajuwon,HOU,44,2000
298,Robert Traylor,MIL,44,2000
301,Loy Vaught,DET,43,2000
300,Shammond Williams,SEA,43,2000
299,Antawn Jamison,GSW,43,2000
303,Grant Long,VAN,42,2000
304,Michael Stewart,TOR,42,2000
305,Bruce Bowen,PHI,42,2000
302,Damon Jones,DAL,42,2000
306,Todd Fuller,CHH,41,2000
307,Brent Price,VAN,41,2000
308,Roy Rogers,DEN,40,2000
309,Popeye Jones,DEN,40,2000
310,Kevin Ollie,PHI,40,2000
311,Eric Murdock,LAC,40,2000
312,Obinna Ekezie,VAN,39,2000
314,Doug West,VAN,38,2000
316,Anthony Johnson,ATL,38,2000
313,Dee Brown,TOR,38,2000
315,Corie Blount,PHO,38,2000
317,Chuck Person,SEA,37,2000
318,Ron Mercer,DEN,37,2000
319,Rick Brunson,NYK,37,2000
320,Reggie Jordan,WAS,36,2000
321,Darvin Ham,MIL,35,2000
322,Anthony Miller,HOU,35,2000
323,J.R. Reid,MIL,34,2000
324,Rodney Buford,MIA,34,2000
328,Laron Profit,WAS,33,2000
329,Rex Walters,MIA,33,2000
330,Brian Skinner,LAC,33,2000
327,Chucky Brown,CHH,33,2000
325,John Starks,GSW,33,2000
326,Jumaine Jones,PHI,33,2000
331,Steve Kerr,SAS,32,2000
332,Toni Kukoc,PHI,32,2000
333,Derrick McKey,IND,32,2000
334,Fred Hoiberg,CHI,31,2000
335,Evan Eschmeyer,NJN,31,2000
338,Moochie Norris,HOU,30,2000
339,Pervis Ellison,BOS,30,2000
340,Gheorghe Muresan,NJN,30,2000
337,Vladimir Stepania,SEA,30,2000
336,Dion Glover,ATL,30,2000
341,Cory Alexander,DEN,29,2000
342,Robert Pack,DAL,29,2000
343,Mikki Moore,DET,29,2000
344,Nazr Mohammed,PHI,28,2000
345,Bobby Phills,CHH,28,2000
346,B.J. Armstrong,CHI,27,2000
347,Rafer Alston,MIL,27,2000
348,Pete Chilcutt,UTA,26,2000
349,Felton Spencer,SAS,26,2000
350,Kornel David,CHI,26,2000
354,Earl Boykins,CLE,25,2000
355,Tim Young,GSW,25,2000
356,Jeff McInnis,LAC,25,2000
353,Dedric Willoughby,CHI,25,2000
352,Ryan Stack,CLE,25,2000
351,Duane Causwell,MIA,25,2000
357,Dale Ellis,CHH,24,2000
358,Bill Curley,GSW,24,2000
359,Jonathan Bender,IND,24,2000
360,Mark Davis,GSW,23,2000
361,Tim Legler,GSW,23,2000
362,Sam Mack,GSW,23,2000
363,Haywoode Workman,MIL,23,2000
364,Terry Cummings,GSW,22,2000
365,Mark West,PHO,22,2000
366,Thomas Hamilton,HOU,22,2000
371,Rick Hughes,DAL,21,2000
370,Erick Dampier,GSW,21,2000
369,Don Reid,DET,21,2000
368,Antoine Carr,VAN,21,2000
367,Devin Gray,HOU,21,2000
372,Chris Mills,GSW,20,2000
373,Michael Cage,NJN,20,2000
374,Charles Barkley,HOU,20,2000
375,Derek Strong,ORL,20,2000
376,Sherman Douglas,NJN,20,2000
377,Jeff Foster,IND,19,2000
378,Andrew Lang,NYK,19,2000
379,Sean Elliott,SAS,19,2000
380,Antonio Harvey,POR,19,2000
381,Zan Tabak,IND,18,2000
382,Lazaro Borrell,SEA,17,2000
385,Lari Ketner,CLE,16,2000
386,John Celestand,LAL,16,2000
383,Anthony Parker,ORL,16,2000
384,Don MacLean,PHO,16,2000
387,Bruno Sundov,DAL,14,2000
388,Joe Stephens,VAN,13,2000
389,Chauncey Billups,DEN,13,2000
390,Harold Jamison,MIA,12,2000
391,Michael Hawkins,CHH,12,2000
392,Dennis Rodman,DAL,12,2000
393,Ira Bowman,PHI,11,2000
394,Calvin Booth,WAS,11,2000
395,Etdrick Bohannon,LAC,11,2000
396,Gary Trent,DAL,11,2000
399,Mark Hendrickson,CLE,10,2000
400,Mirsad Turkcan,MIL,10,2000
397,Tony Massenburg,HOU,10,2000
398,Trajan Langdon,CLE,10,2000
401,Tyronn Lue,LAL,8,2000
402,Drew Barry,ATL,8,2000
403,Derrick Dial,SAS,8,2000
404,Lorenzo Williams,WAS,8,2000
405,Fred Vinson,SEA,8,2000
406,A.J. Bramlett,CLE,8,2000
410,Antonio Lang,TOR,7,2000
411,Jermaine Jackson,DET,7,2000
412,Eldridge Recasner,CHH,7,2000
409,Joe Kleine,POR,7,2000
408,David Wingate,NYK,7,2000
407,Bill Wennington,SAC,7,2000
413,Kevin Johnson,PHO,6,2000
414,Donny Marshall,CLE,6,2000
415,Marcus Brown,DET,6,2000
416,Stanley Roberts,PHI,5,2000
417,Andrae Patterson,MIN,5,2000
418,Sean Marks,TOR,5,2000
419,DeMarco Johnson,NYK,5,2000
420,Ben Davis,PHO,5,2000
421,Johnny Taylor,ORL,5,2000
425,Tim James,MIA,4,2000
424,Jamel Thomas,GSW,4,2000
423,Matt Harpring,ORL,4,2000
422,Rusty LaRue,CHI,4,2000
426,Aleksandar Radojevic,TOR,3,2000
427,Benoit Benjamin,CLE,3,2000
428,Marty Conlon,LAC,3,2000
429,Khalid Reeves,CHI,3,2000
430,Gary Grant,POR,3,2000
431,Wayne Turner,BOS,3,2000
432,Kiwane Garris,ORL,3,2000
433,Derek Hood,CHH,2,2000
434,Mario Bennett,LAC,1,2000
435,Rodrick Rhodes,DAL,1,2000
436,Jason Miskiri,CHH,1,2000
437,Ryan Robertson,SAC,1,2000
438,Randell Jackson,DAL,1,2000
