,Player,Tm,G,Year
216,Dave Greenwood,SAS,63,1991
217,Cedric Ceballos,PHO,63,1991
223,Tom Tolbert,GSW,62,1991
227,Jim Petersen,GSW,62,1991
226,Bo Kimble,LAC,62,1991
225,Charles Jones,WSB,62,1991
224,Sam Bowie,NJN,62,1991
221,Kurt Rambis,PHO,62,1991
222,Jerrod Mustaf,NYK,62,1991
219,Jerome Lane,DEN,62,1991
218,Blue Edwards,UTA,62,1991
220,Kevin Pritchard,GSW,62,1991
228,Dennis Hopson,CHI,61,1991
229,John Starks,NYK,61,1991
230,Chris Dudley,NJN,61,1991
232,Herb Williams,DAL,60,1991
233,Larry Bird,BOS,60,1991
231,William Bedford,DET,60,1991
234,Anthony Cook,DEN,58,1991
235,Rod Strickland,SAS,58,1991
236,Steve Kerr,CLE,57,1991
237,John Shasky,DAL,57,1991
238,Tim McCormick,ATL,56,1991
239,Hakeem Olajuwon,HOU,56,1991
240,Tate George,NJN,56,1991
241,Derrick Gervin,NJN,56,1991
244,Jim Les,SAC,55,1991
243,Ed Nealy,PHO,55,1991
242,Terry Davis,MIA,55,1991
245,Kenny Walker,NYK,54,1991
246,Greg Foster,WSB,54,1991
247,Mark Bryant,POR,53,1991
248,Orlando Woolridge,DEN,53,1991
249,Tod Murphy,MIN,52,1991
250,Jayson Williams,PHI,52,1991
251,Richard Coffey,MIN,52,1991
252,Elden Campbell,LAL,52,1991
253,Dave Feitl,HOU,52,1991
256,Gerald Glass,MIN,51,1991
257,Reggie Williams,DEN,51,1991
255,Terry Catledge,ORL,51,1991
254,Scott Williams,CHI,51,1991
258,Armen Gilliam,PHI,50,1991
259,Sean Higgins,SAS,50,1991
260,Mike Gminski,CHH,50,1991
261,Sarunas Marciulionis,GSW,50,1991
262,Sam Vincent,ORL,49,1991
265,Larry Drew,LAL,48,1991
267,Kelvin Upshaw,DAL,48,1991
266,Kurk Lee,NJN,48,1991
264,Isiah Thomas,DET,48,1991
263,Olden Polynice,SEA,48,1991
268,Rumeal Robinson,ATL,47,1991
269,Andy Toolson,UTA,47,1991
270,Avery Johnson,SAS,47,1991
271,Kenny Payne,PHI,47,1991
272,Ken Bannister,LAC,47,1991
273,Michael Smith,BOS,47,1991
274,Tim Perry,PHO,46,1991
275,Ricky Pierce,MIL,46,1991
276,Randolph Keys,CHH,44,1991
279,Alaa Abdelnaby,POR,43,1991
277,Hot Rod Williams,CLE,43,1991
278,Drazen Petrovic,NJN,43,1991
280,Adrian Caldwell,HOU,42,1991
281,Mark Alarie,WSB,42,1991
282,Dwayne Schintzius,SAS,42,1991
283,Randy Wittman,IND,41,1991
284,Greg Anderson,DEN,41,1991
285,Eric Leckner,CHH,40,1991
286,Kenny Battle,DEN,40,1991
292,Keith Askins,MIA,39,1991
290,Steve Scheffler,CHH,39,1991
291,Walter Davis,DEN,39,1991
289,Benoit Benjamin,LAC,39,1991
287,Ron Harper,LAC,39,1991
288,Lester Conner,MIL,39,1991
293,Lance Blanks,DET,38,1991
294,Terry Mills,NJN,38,1991
295,Tree Rollins,DET,37,1991
296,Dave Jamerson,HOU,37,1991
297,Henry James,CLE,37,1991
298,Bob Hansen,SAC,36,1991
299,Paul Mokeski,GSW,36,1991
301,Anthony Frederick,SAC,35,1991
300,Tony Massenburg,SAS,35,1991
303,Morlon Wiley,ORL,34,1991
304,Anthony Bonner,SAC,34,1991
302,Steve Alford,DAL,34,1991
305,Wayman Tisdale,SAC,33,1991
306,Byron Irvin,WSB,33,1991
307,John Williams,WSB,33,1991
308,Frank Kornet,MIL,32,1991
309,Stojko Vrankovic,BOS,31,1991
310,Alan Ogg,MIA,31,1991
312,Quintin Dailey,SEA,30,1991
313,Dale Ellis,SEA,30,1991
311,Mario Elie,GSW,30,1991
314,Todd Lichti,DEN,29,1991
315,Dave Corzine,SEA,28,1991
316,Walter Palmer,UTA,28,1991
317,Winston Bennett,CLE,27,1991
318,Scott Hastings,DET,27,1991
319,Irving Thomas,LAL,26,1991
320,Jim Grandholm,DAL,26,1991
323,Trevor Wilson,ATL,25,1991
324,David Wingate,SAS,25,1991
325,Jim Farmer,DEN,25,1991
322,John Long,DET,25,1991
321,Ralph Sampson,SAC,25,1991
326,Larry Robinson,GSW,24,1991
327,Jon Sundvold,MIA,24,1991
328,Steve Johnson,GSW,24,1991
329,Gerald Henderson,DET,23,1991
330,Tony Brown,UTA,23,1991
331,Greg Grant,NYK,22,1991
332,Les Jepsen,GSW,21,1991
333,Dan O'Sullivan,UTA,21,1991
334,Steve Colter,SAC,19,1991
335,Dave Hoppen,CHH,19,1991
336,Dave Popson,BOS,19,1991
338,Matt Bullard,HOU,18,1991
337,Derrick Chievous,CLE,18,1991
339,T.R. Dunn,DEN,17,1991
340,Mark Price,CLE,16,1991
341,Scott Meents,SEA,13,1991
342,Milt Wagner,MIA,13,1991
343,Milos Babic,CLE,12,1991
344,Bob Thornton,MIN,12,1991
345,Leon Wood,SAC,12,1991
346,Mike Woodson,HOU,11,1991
347,Joe Barry Carroll,PHO,11,1991
348,Chris Munk,UTA,11,1991
353,Craig Neal,DEN,10,1991
355,Byron Dinkins,SAS,10,1991
354,Tim Legler,DEN,10,1991
351,Corey Gaines,DEN,10,1991
352,Dan Godfread,MIN,10,1991
350,Adrian Dantley,MIL,10,1991
349,Mike Smrek,LAC,10,1991
356,Roy Hinson,NJN,9,1991
357,Greg Butler,LAC,9,1991
358,Earl Cureton,CHH,9,1991
359,Howard Wright,ORL,8,1991
360,Pete Myers,SAS,8,1991
361,Stuart Gray,NYK,8,1991
365,Scott Haffner,CHH,7,1991
366,Cedric Ball,LAC,7,1991
362,Vincent Askew,GSW,7,1991
364,Mike Higgins,SAC,7,1991
363,Clifford Lett,SAS,7,1991
367,A.J. Wynder,BOS,6,1991
368,Tony Harris,PHI,6,1991
369,Clinton Smith,WSB,5,1991
370,Bart Kofoed,GSW,5,1991
371,Roy Tarpley,DAL,5,1991
377,Tony Dawson,SAC,4,1991
376,Johnny Dawkins,PHI,4,1991
375,Pat Cummings,UTA,4,1991
374,Gary Leonard,ATL,4,1991
373,Fat Lever,DAL,4,1991
372,Jawann Oldham,IND,4,1991
378,Anthony Mason,DEN,3,1991
379,Jim Thomas,MIN,3,1991
380,Everette Stephens,MIL,3,1991
381,Jeff Sanders,CHH,3,1991
382,Robert Reid,PHI,3,1991
383,Derek Smith,BOS,2,1991
384,Mark McNamara,ORL,2,1991
385,Ian Lockhart,PHO,1,1991
