,Player,Tm,G,Year
117,Paul Millsap,ATL,73,2015
116,Nik Stauskas,SAC,73,2015
115,Paul Pierce,WAS,73,2015
112,J.J. Hickson,DEN,73,2015
113,Zaza Pachulia,MIL,73,2015
111,Jeff Teague,ATL,73,2015
110,Henry Sims,PHI,73,2015
109,Gorgui Dieng,MIN,73,2015
124,Brook Lopez,BRK,72,2015
123,Brian Roberts,CHO,72,2015
121,Jared Dudley,MIL,72,2015
122,Tony Snell,CHI,72,2015
120,Luol Deng,MIA,72,2015
118,Victor Oladipo,ORL,72,2015
119,Matt Bonner,SAS,72,2015
129,LaMarcus Aldridge,POR,71,2015
132,Hollis Thompson,PHI,71,2015
131,Nicolas Batum,POR,71,2015
130,O.J. Mayo,MIL,71,2015
128,Rodney Stuckey,IND,71,2015
127,Donatas Motiejunas,HOU,71,2015
126,Zach Randolph,MEM,71,2015
125,Carlos Boozer,LAL,71,2015
139,Aron Baynes,SAS,70,2015
144,James Johnson,TOR,70,2015
143,Kyle Lowry,TOR,70,2015
142,Tim Hardaway,NYK,70,2015
141,DeMarre Carroll,ATL,70,2015
140,Steven Adams,OKC,70,2015
137,C.J. Miles,IND,70,2015
138,Robert Covington,PHI,70,2015
136,Manu Ginobili,SAS,70,2015
135,Mike Conley,MEM,70,2015
134,Jordan Hill,LAL,70,2015
133,Carl Landry,SAC,70,2015
145,LeBron James,CLE,69,2015
146,Joey Dorsey,HOU,69,2015
147,Alex Len,PHO,69,2015
148,Greg Monroe,DET,69,2015
155,Damjan Rudez,IND,68,2015
158,Mike Scott,ATL,68,2015
157,Anthony Davis,NOP,68,2015
156,Alexis Ajinca,NOP,68,2015
154,Deron Williams,BRK,68,2015
149,Rudy Gay,SAC,68,2015
152,Quincy Acy,NYK,68,2015
151,Tobias Harris,ORL,68,2015
150,Ray McCallum,SAC,68,2015
153,Tony Parker,SAS,68,2015
165,Chase Budinger,MIN,67,2015
171,Matthew Dellavedova,CLE,67,2015
168,Andrew Bogut,GSW,67,2015
167,John Henson,MIL,67,2015
166,Russell Westbrook,OKC,67,2015
170,Nene Hilario,WAS,67,2015
164,Omri Casspi,SAC,67,2015
160,Luc Mbah a Moute,PHI,67,2015
163,Marcus Smart,BOS,67,2015
159,Joakim Noah,CHI,67,2015
169,Blake Griffin,LAC,67,2015
161,Andre Roberson,OKC,67,2015
162,Robert Sacre,LAL,67,2015
172,Chandler Parsons,DAL,66,2015
173,Vince Carter,MEM,66,2015
175,Kirk Hinrich,CHI,66,2015
176,Nick Collison,OKC,66,2015
177,David West,IND,66,2015
178,Dante Cunningham,NOP,66,2015
174,Leandro Barbosa,GSW,66,2015
179,Al Jefferson,CHO,65,2015
180,Jimmy Butler,CHI,65,2015
181,Jerami Grant,PHI,65,2015
182,Wayne Ellington,LAL,65,2015
189,Kelly Olynyk,BOS,64,2015
187,Kawhi Leonard,SAS,64,2015
188,Bismack Biyombo,CHO,64,2015
183,Kris Humphries,WAS,64,2015
186,Jamal Crawford,LAC,64,2015
184,Charlie Villanueva,DAL,64,2015
185,Serge Ibaka,OKC,64,2015
190,Mike Dunleavy,CHI,63,2015
191,Bradley Beal,WAS,63,2015
192,Jon Leuer,MEM,63,2015
193,Luke Babbitt,NOP,63,2015
194,Lavoy Allen,IND,63,2015
195,Tony Allen,MEM,63,2015
196,Pero Antic,ATL,63,2015
206,James Ennis,MIA,62,2015
205,Hedo Turkoglu,LAC,62,2015
204,Taj Gibson,CHI,62,2015
203,Kemba Walker,CHO,62,2015
202,Dwyane Wade,MIA,62,2015
201,Marco Belinelli,SAS,62,2015
199,Jusuf Nurkic,DEN,62,2015
198,CJ McCollum,POR,62,2015
197,Cody Zeller,CHO,62,2015
200,Udonis Haslem,MIA,62,2015
207,Eric Gordon,NOP,61,2015
208,Lance Stephenson,CHO,61,2015
209,Ian Mahinmi,IND,61,2015
210,Jason Maxiell,CHO,61,2015
211,Ryan Anderson,NOP,61,2015
212,Cole Aldrich,NYK,61,2015
215,Chris Andersen,MIA,60,2015
216,Jodie Meeks,DET,60,2015
214,Wesley Matthews,POR,60,2015
213,DeMar DeRozan,TOR,60,2015
217,Jordan Clarkson,LAL,59,2015
218,Justin Holiday,GSW,59,2015
219,DeMarcus Cousins,SAC,59,2015
220,Danilo Gallinari,DEN,59,2015
221,Dewayne Dedmon,ORL,59,2015
222,Robin Lopez,POR,59,2015
223,Nick Calathes,MEM,58,2015
224,Jared Sullinger,BOS,58,2015
225,Evan Fournier,ORL,58,2015
226,Ersan Ilyasova,MIL,58,2015
227,Darrell Arthur,DEN,58,2015
232,C.J. Watson,IND,57,2015
231,James Jones,CLE,57,2015
230,Jae Crowder,BOS,57,2015
229,Shawn Marion,CLE,57,2015
228,Anthony Bennett,MIN,57,2015
233,Corey Brewer,HOU,56,2015
234,Ben Gordon,ORL,56,2015
235,Patrick Beverley,HOU,56,2015
236,E'Twaun Moore,CHI,56,2015
237,Josh Smith,HOU,55,2015
238,Shelvin Mack,ATL,55,2015
239,Michael Kidd-Gilchrist,CHO,55,2015
240,Meyers Leonard,POR,55,2015
241,Gary Harris,DEN,55,2015
242,Kyle Singler,DET,54,2015
243,Miles Plumlee,PHO,54,2015
244,D.J. Augustin,DET,54,2015
246,Arron Afflalo,DEN,53,2015
245,Donald Sloan,IND,53,2015
252,Thabo Sefolosha,ATL,52,2015
256,Ryan Kelly,LAL,52,2015
255,Tiago Splitter,SAS,52,2015
254,Mike Miller,CLE,52,2015
253,Anthony Tolliver,DET,52,2015
247,K.J. McDaniels,PHI,52,2015
251,Brandon Knight,MIL,52,2015
248,Goran Dragic,PHO,52,2015
250,Willie Green,ORL,52,2015
249,Garrett Temple,WAS,52,2015
262,Drew Gooden,WAS,51,2015
266,Kyle O'Quinn,ORL,51,2015
265,Joe Harris,CLE,51,2015
264,Kendrick Perkins,OKC,51,2015
263,Allen Crabbe,POR,51,2015
267,Shabazz Napier,MIA,51,2015
261,Derrick Rose,CHI,51,2015
260,Travis Wear,NYK,51,2015
259,Andre Miller,WAS,51,2015
258,Jeff Ayres,SAS,51,2015
257,Patty Mills,SAS,51,2015
268,Randy Foye,DEN,50,2015
269,Cory Jefferson,BRK,50,2015
270,Reggie Jackson,OKC,50,2015
271,Phil Pressey,BOS,50,2015
272,Jimmer Fredette,NOP,50,2015
273,Rodney Hood,UTA,50,2015
274,Chris Copeland,IND,50,2015
275,Enes Kanter,UTA,49,2015
276,David Lee,GSW,49,2015
277,Joel Anthony,DET,49,2015
280,Dorell Wright,POR,48,2015
281,Hassan Whiteside,MIA,48,2015
279,Thaddeus Young,MIN,48,2015
278,Joel Freeland,POR,48,2015
286,Markel Brown,BRK,47,2015
289,Elijah Millsap,UTA,47,2015
288,Jeremy Lamb,OKC,47,2015
287,Dion Waiters,OKC,47,2015
283,Luke Ridnour,ORL,47,2015
285,Aaron Gordon,ORL,47,2015
282,Norris Cole,MIA,47,2015
284,Reggie Evans,SAC,47,2015
293,Ryan Hollins,SAC,46,2015
296,Isaiah Thomas,PHO,46,2015
294,Festus Ezeli,GSW,46,2015
295,J.R. Smith,CLE,46,2015
292,Rajon Rondo,DAL,46,2015
291,Jonas Jerebko,DET,46,2015
290,Timofey Mozgov,CLE,46,2015
297,Langston Galloway,NYK,45,2015
299,Jeff Green,MEM,45,2015
300,Darren Collison,SAC,45,2015
301,Maurice Harkless,ORL,45,2015
302,P.J. Hairston,CHO,45,2015
303,Quincy Pondexter,NOP,45,2015
298,Robbie Hummel,MIN,45,2015
304,Shawne Williams,MIA,44,2015
305,Chris Bosh,MIA,44,2015
306,Jerome Jordan,BRK,44,2015
310,Kostas Papanikolaou,HOU,43,2015
313,Erick Green,DEN,43,2015
312,Perry Jones,OKC,43,2015
311,George Hill,IND,43,2015
309,Ronnie Price,LAL,43,2015
307,Gary Neal,CHO,43,2015
308,Pablo Prigioni,NYK,43,2015
314,Kevin Garnett,BRK,42,2015
317,Greg Smith,DAL,42,2015
315,Jose Calderon,NYK,42,2015
316,Nick Young,LAL,42,2015
319,Archie Goodwin,PHO,41,2015
320,Austin Rivers,LAC,41,2015
321,Mo Williams,MIN,41,2015
322,Dwight Howard,HOU,41,2015
323,Michael Carter-Williams,PHI,41,2015
324,Lou Amundson,NYK,41,2015
325,Furkan Aldemir,PHI,41,2015
318,Brandon Jennings,DET,41,2015
330,Lance Thomas,NYK,40,2015
333,Mirza Teletovic,BRK,40,2015
332,Jrue Holiday,NOP,40,2015
331,Mike Muscala,ATL,40,2015
328,Carmelo Anthony,NYK,40,2015
329,T.J. Warren,PHO,40,2015
327,Brandan Wright,PHO,40,2015
326,Andrew Nicholson,ORL,40,2015
334,Marcus Thornton,BOS,39,2015
335,Cleanthony Early,NYK,39,2015
336,Kevin Martin,MIN,39,2015
337,Alonzo Gee,DEN,39,2015
341,Darius Morris,BRK,38,2015
342,Jeremy Evans,UTA,38,2015
340,Shabazz Muhammad,MIN,38,2015
338,Tarik Black,LAL,38,2015
339,Iman Shumpert,CLE,38,2015
343,Jeff Withey,NOP,37,2015
344,Doug McDermott,CHI,36,2015
345,Elton Brand,ATL,36,2015
346,Jordan Farmar,LAC,36,2015
347,Ramon Sessions,SAC,36,2015
348,Amar'e Stoudemire,NYK,36,2015
349,Kobe Bryant,LAL,35,2015
350,Jameer Nelson,DEN,34,2015
351,Johnny O'Bryant,MIL,34,2015
352,Spencer Dinwiddie,DET,34,2015
357,Terrence Jones,HOU,33,2015
359,Kyle Anderson,SAS,33,2015
358,Dahntay Jones,LAC,33,2015
355,Sergey Karasev,BRK,33,2015
356,Brandon Rush,GSW,33,2015
354,Ekpe Udoh,LAC,33,2015
353,Nate Robinson,DEN,33,2015
360,Samuel Dalembert,NYK,32,2015
361,Mitch McGary,OKC,32,2015
362,Tyler Johnson,MIA,32,2015
363,Thomas Robinson,POR,32,2015
364,Gerald Wallace,BOS,32,2015
365,Martell Webster,WAS,32,2015
366,James Young,BOS,31,2015
367,Nikola Pekovic,MIN,31,2015
372,Ish Smith,OKC,30,2015
371,Danny Granger,MIA,30,2015
369,Jordan Adams,MEM,30,2015
370,Will Barton,POR,30,2015
368,Tony Wroten,PHI,30,2015
373,Adreian Payne,MIN,29,2015
375,Jeffery Taylor,CHO,29,2015
376,DeJuan Blair,WAS,29,2015
377,Raymond Felton,DAL,29,2015
378,Andrea Bargnani,NYK,29,2015
379,Chuck Hayes,TOR,29,2015
374,Lorenzo Brown,MIN,29,2015
380,Kendall Marshall,MIL,28,2015
381,Nick Johnson,HOU,28,2015
382,Larry Sanders,MIL,27,2015
383,Kevin Durant,OKC,27,2015
384,Alec Burks,UTA,27,2015
387,Austin Daye,SAS,26,2015
388,Tayshaun Prince,MEM,26,2015
385,Anderson Varejao,CLE,26,2015
386,Landry Fields,TOR,26,2015
389,Tyler Ennis,MIL,25,2015
390,Noah Vonleh,CHO,25,2015
391,Reggie Bullock,LAC,25,2015
392,Isaiah Canaan,HOU,25,2015
393,Glenn Robinson,MIN,25,2015
394,Jabari Parker,MIL,25,2015
398,Michael Beasley,MIA,24,2015
399,Henry Walker,MIA,24,2015
400,Justin Hamilton,MIA,24,2015
397,Dwight Powell,DAL,24,2015
396,Joffrey Lauvergne,DEN,24,2015
395,John Jenkins,ATL,24,2015
403,Nazr Mohammed,CHI,23,2015
401,Ian Clark,UTA,23,2015
402,Cartier Martin,DET,23,2015
404,Brendan Haywood,CLE,22,2015
405,Steve Novak,UTA,22,2015
406,Ricky Rubio,MIN,22,2015
407,John Lucas III,DET,21,2015
408,C.J. Wilcox,LAC,21,2015
409,John Salmons,NOP,21,2015
410,Reggie Williams,SAS,20,2015
411,Shayne Whittington,IND,20,2015
412,Brandon Davies,PHI,20,2015
413,JaMychal Green,MEM,20,2015
418,Jared Cunningham,LAC,19,2015
417,Troy Daniels,MIN,19,2015
416,Jarnell Stokes,MEM,19,2015
415,Jason Richardson,PHI,19,2015
414,Jabari Brown,LAL,19,2015
419,Cameron Bairstow,CHI,18,2015
420,Luigi Datome,BOS,18,2015
421,Malcolm Thomas,PHI,17,2015
422,Josh McRoberts,MIA,17,2015
423,Alexey Shved,PHI,17,2015
424,JaVale McGee,DEN,17,2015
425,Greg Stiemsma,TOR,17,2015
426,Jeff Adrien,MIN,17,2015
430,Bernard James,DAL,16,2015
433,Shavlik Randolph,PHO,16,2015
432,Ognjen Kuzmic,GSW,16,2015
431,Earl Barron,PHO,16,2015
429,Jack Cooley,UTA,16,2015
427,Sebastian Telfair,OKC,16,2015
428,Devyn Marble,ORL,16,2015
434,James Michael McAdoo,GSW,15,2015
435,Bryce Cotton,UTA,15,2015
436,Jordan Hamilton,LAC,14,2015
437,Francisco Garcia,HOU,14,2015
441,Chris Douglas-Roberts,LAC,12,2015
443,Chris Johnson,UTA,12,2015
442,Larry Drew,PHI,12,2015
440,Toney Douglas,NOP,12,2015
439,Clint Capela,HOU,12,2015
438,Ricky Ledo,NYK,12,2015
444,Nate Wolters,MIL,11,2015
445,Kenyon Martin,MIL,11,2015
446,A.J. Price,CLE,11,2015
449,Earl Clark,BRK,10,2015
450,Zoran Dragic,MIA,10,2015
447,Victor Claver,POR,10,2015
448,Jorge Gutierrez,BRK,10,2015
451,Xavier Henry,LAL,9,2015
452,Jannero Pargo,CHO,9,2015
453,Drew Gordon,PHI,9,2015
454,Will Cherry,CLE,8,2015
455,Elliot Williams,NOP,8,2015
456,Bruno Caboclo,TOR,8,2015
457,Andrei Kirilenko,BRK,7,2015
458,Will Bynum,WAS,7,2015
466,Jerel McNeal,PHO,6,2015
465,Arinze Onuaku,MIN,6,2015
463,Tim Frazier,PHI,6,2015
464,Dwight Buycks,LAL,6,2015
461,Lucas Nogueira,TOR,6,2015
462,Russ Smith,NOP,6,2015
459,Paul George,IND,6,2015
460,Quincy Miller,SAC,6,2015
467,Lester Hudson,LAC,5,2015
468,Grant Jerrett,OKC,5,2015
469,Alex Kirk,CLE,5,2015
470,Miroslav Raduljica,MIN,5,2015
471,Glen Rice,WAS,5,2015
472,Darius Miller,NOP,5,2015
473,Shannon Brown,MIA,5,2015
476,Andre Dawkins,MIA,4,2015
477,Toure' Murry,WAS,4,2015
478,Patrick Christopher,UTA,4,2015
475,Sean Kilpatrick,MIN,4,2015
474,Gal Mekel,NOP,4,2015
479,David Stockton,SAC,3,2015
480,Jamaal Franklin,DEN,3,2015
481,Sim Bhullar,SAC,3,2015
482,Eric Moreland,SAC,3,2015
483,Tyrus Thomas,MEM,2,2015
484,Seth Curry,PHO,2,2015
485,Ronny Turiaf,MIN,2,2015
486,Jerrelle Benimon,UTA,2,2015
487,Vander Blue,LAL,2,2015
488,David Wear,SAC,2,2015
489,Julius Randle,LAL,1,2015
490,Malcolm Lee,PHI,1,2015
491,Kalin Lucas,MEM,1,2015
