,Player,Tm,G,Year
230,Tobias Harris,LAC,55,2019
228,James Johnson,MIA,55,2019
227,Taurean Waller-Prince,ATL,55,2019
232,Kyle Korver,UTA,54,2019
233,Bismack Biyombo,CHO,54,2019
234,Landry Shamet,PHI,54,2019
235,Elie Okobo,PHO,53,2019
236,Quincy Pondexter,SAS,53,2019
237,E'Twaun Moore,NOP,53,2019
238,Shelvin Mack,MEM,53,2019
239,Marc Gasol,MEM,53,2019
243,Brandon Ingram,LAL,52,2019
244,Justin Jackson,SAC,52,2019
240,Mike Scott,LAC,52,2019
242,Troy Brown,WAS,52,2019
241,Lauri Markkanen,CHI,52,2019
254,Amir Johnson,PHI,51,2019
250,Dirk Nowitzki,DAL,51,2019
253,Derrick Rose,MIN,51,2019
252,Ekpe Udoh,UTA,51,2019
251,Aron Baynes,BOS,51,2019
246,Troy Daniels,PHO,51,2019
249,David Nwaba,CLE,51,2019
248,Jeremy Lin,ATL,51,2019
247,Gary Clark,HOU,51,2019
245,Hamidou Diallo,OKC,51,2019
255,Aaron Holiday,IND,50,2019
256,DeAndre Jordan,DAL,50,2019
257,De'Anthony Melton,PHO,50,2019
258,Khem Birch,ORL,50,2019
259,Thabo Sefolosha,UTA,50,2019
267,Avery Bradley,LAC,49,2019
266,Chasson Randle,WAS,49,2019
264,Delon Wright,TOR,49,2019
265,Ivan Rabb,MEM,49,2019
263,Harrison Barnes,DAL,49,2019
261,Garrett Temple,MEM,49,2019
260,Cody Zeller,CHO,49,2019
262,Jose Calderon,DET,49,2019
268,Furkan Korkmaz,PHI,48,2019
269,Justin Anderson,ATL,48,2019
270,Tyson Chandler,LAL,48,2019
271,D.J. Wilson,MIL,48,2019
272,Stanley Johnson,DET,48,2019
277,Austin Rivers,HOU,47,2019
280,George Hill,MIL,47,2019
279,Tim Frazier,NOP,47,2019
278,Marcin Gortat,LAC,47,2019
281,Lonzo Ball,LAL,47,2019
276,Mike Muscala,PHI,47,2019
274,Glenn Robinson,DET,47,2019
273,Frank Kaminsky,CHO,47,2019
275,Mohamed Bamba,ORL,47,2019
286,Lance Thomas,NYK,46,2019
290,Kenrich Williams,NOP,46,2019
289,Omari Spellman,ATL,46,2019
287,Luke Kornet,NYK,46,2019
288,Dragan Bender,PHO,46,2019
285,Tim Hardaway,NYK,46,2019
284,Devonte' Graham,CHO,46,2019
283,Rajon Rondo,LAL,46,2019
282,Kris Dunn,CHI,46,2019
291,Kyle O'Quinn,IND,45,2019
292,Rodney Hood,CLE,45,2019
303,Solomon Hill,NOP,44,2019
302,Nik Stauskas,POR,44,2019
301,Jonah Bolden,PHI,44,2019
299,Wesley Matthews,DAL,44,2019
300,Dion Waiters,MIA,44,2019
296,Tyler Johnson,MIA,44,2019
298,Justin Holiday,MEM,44,2019
295,Enes Kanter,NYK,44,2019
294,Chandler Hutchison,CHI,44,2019
293,Reggie Bullock,DET,44,2019
297,Wendell Carter,CHI,44,2019
309,Kyle Anderson,MEM,43,2019
313,Wayne Selden,CHI,43,2019
312,Frank Ntilikina,NYK,43,2019
311,Moritz Wagner,LAL,43,2019
310,Allen Crabbe,BRK,43,2019
308,Tristan Thompson,CLE,43,2019
307,Will Barton,DEN,43,2019
306,T.J. Warren,PHO,43,2019
305,Dwayne Bacon,CHO,43,2019
304,Trevor Ariza,WAS,43,2019
319,Jarell Martin,ORL,42,2019
322,Elfrid Payton,NOP,42,2019
321,Iman Shumpert,SAC,42,2019
320,Nene Hilario,HOU,42,2019
314,Ryan Broekhoff,DAL,42,2019
318,Jeff Teague,MIN,42,2019
317,Dante Exum,UTA,42,2019
316,Kosta Koufos,SAC,42,2019
315,Joakim Noah,MEM,42,2019
323,JaMychal Green,MEM,41,2019
324,Guerschon Yabusele,BOS,41,2019
325,Jon Leuer,DET,41,2019
326,Jonathon Simmons,ORL,41,2019
327,Otto Porter,WAS,41,2019
331,C.J. Miles,TOR,40,2019
330,James Ennis,HOU,40,2019
329,Kelly Oubre,PHO,40,2019
328,Caris LeVert,BRK,40,2019
332,Danuel House,HOU,39,2019
334,Jevon Carter,MEM,39,2019
335,Isaiah Briscoe,ORL,39,2019
336,Jabari Parker,CHI,39,2019
333,Sviatoslav Mykhailiuk,LAL,39,2019
337,Grayson Allen,UTA,38,2019
338,Frank Mason,SAC,38,2019
339,Greg Monroe,TOR,38,2019
340,Sam Dekker,WAS,38,2019
341,J.J. Barea,DAL,38,2019
342,Raul Neto,UTA,37,2019
348,Wilson Chandler,PHI,36,2019
351,Goran Dragic,MIA,36,2019
350,Salah Mejri,DAL,36,2019
349,Victor Oladipo,IND,36,2019
346,Boban Marjanovic,LAC,36,2019
347,Matthew Dellavedova,CLE,36,2019
344,Channing Frye,CLE,36,2019
343,Omri Casspi,MEM,36,2019
345,Brad Wanamaker,BOS,36,2019
352,Thon Maker,MIL,35,2019
353,Treveon Graham,BRK,35,2019
354,Alec Burks,CLE,34,2019
355,Bruno Caboclo,MEM,34,2019
356,Markieff Morris,WAS,34,2019
357,Jerryd Bayless,MIN,34,2019
358,Ian Mahinmi,WAS,34,2019
359,Jaylen Adams,ATL,34,2019
362,Ivica Zubac,LAL,33,2019
363,Trey Burke,NYK,33,2019
361,Jerome Robinson,LAC,33,2019
360,Raymond Felton,OKC,33,2019
364,John Wall,WAS,32,2019
365,Damion Lee,GSW,32,2019
366,Nikola Mirotic,NOP,32,2019
367,Deonte Burton,OKC,32,2019
368,Robert Williams,BOS,32,2019
369,Dennis Smith,DAL,32,2019
371,Cameron Payne,CHI,31,2019
370,Alex Abrines,OKC,31,2019
372,Keita Bates-Diop,MIN,30,2019
373,Jonas Valanciunas,TOR,30,2019
374,DeMarcus Cousins,GSW,30,2019
375,Jacob Evans,GSW,30,2019
376,Timothe Luwawu-Cabarrot,CHI,29,2019
377,MarShon Brooks,MEM,29,2019
378,Chimezie Metu,SAS,29,2019
381,Bobby Portis,WAS,28,2019
382,Wayne Ellington,DET,28,2019
379,Isaiah Hartenstein,HOU,28,2019
380,Chris Boucher,TOR,28,2019
383,Donte DiVincenzo,MIL,27,2019
384,Marquese Chriss,CLE,27,2019
385,Brandon Knight,CLE,27,2019
386,Jaron Blossomgame,CLE,27,2019
387,Jordan McRae,WAS,27,2019
388,Pau Gasol,SAS,27,2019
389,Tyler Dorsey,ATL,27,2019
390,Khyri Thomas,DET,26,2019
391,Wesley Johnson,NOP,26,2019
392,Patrick McCaw,TOR,26,2019
393,Michael Beasley,LAL,26,2019
394,Lorenzo Brown,TOR,26,2019
398,Chandler Parsons,MEM,25,2019
397,Alex Caruso,LAL,25,2019
396,Tyler Lydon,DEN,25,2019
395,Kenneth Faried,HOU,25,2019
399,Corey Brewer,SAC,24,2019
400,Damian Jones,GSW,24,2019
401,Johnathan Williams,LAL,24,2019
402,Edmond Sumner,IND,23,2019
403,Drew Eubanks,SAS,23,2019
408,Isaac Bonga,LAL,22,2019
411,Johnathan Motley,LAC,22,2019
410,Malachi Richardson,TOR,22,2019
409,Courtney Lee,DAL,22,2019
405,Luol Deng,MIN,22,2019
407,John Jenkins,NYK,22,2019
406,Robert Covington,MIN,22,2019
404,Kevin Love,CLE,22,2019
412,Alex Poythress,ATL,21,2019
413,Troy Williams,SAC,21,2019
415,Anfernee Simons,POR,20,2019
414,Shake Milton,PHI,20,2019
417,Cameron Reynolds,MIN,19,2019
418,Deng Adel,CLE,19,2019
419,Daniel Hamilton,ATL,19,2019
420,Markelle Fultz,PHI,19,2019
421,Isaiah Canaan,PHO,19,2019
422,Ben McLemore,SAC,19,2019
416,Kadeem Allen,NYK,19,2019
424,Miles Plumlee,ATL,18,2019
423,Dillon Brooks,MEM,18,2019
425,Caleb Swanigan,POR,18,2019
426,Theo Pinson,BRK,18,2019
427,Julian Washburn,MEM,18,2019
428,Lonnie Walker,SAS,17,2019
429,Jarred Vanderbilt,DEN,17,2019
430,Henry Ellenson,NYK,17,2019
433,Wade Baldwin,POR,16,2019
434,Brandon Goodwin,DEN,16,2019
431,Michael Carter-Williams,HOU,16,2019
432,Jalen Jones,CLE,16,2019
436,Ryan Anderson,PHO,15,2019
437,Duncan Robinson,MIA,15,2019
438,Gary Trent,POR,15,2019
439,Milos Teodosic,LAC,15,2019
440,C.J. Williams,MIN,15,2019
435,Yuta Watanabe,MEM,15,2019
441,John Henson,MIL,14,2019
442,Alize Johnson,IND,14,2019
443,Brandon Sampson,CHI,14,2019
444,Jared Terrell,MIN,14,2019
445,Naz Mitrou-Long,UTA,14,2019
448,Skal Labissiere,SAC,13,2019
449,James Nunnally,MIN,13,2019
447,Christian Wood,MIL,13,2019
446,Ray Spalding,PHO,13,2019
450,Jason Smith,WAS,12,2019
451,Isaiah Thomas,DEN,12,2019
452,Dairis Bertans,NOP,12,2019
453,Amile Jefferson,ORL,12,2019
454,Jordan Loyd,TOR,12,2019
458,Ron Baker,NYK,11,2019
460,Marcus Derrickson,GSW,11,2019
459,Andrew Bogut,GSW,11,2019
456,Thomas Welsh,DEN,11,2019
457,Tyler Cavanaugh,UTA,11,2019
455,J.R. Smith,CLE,11,2019
468,Andrew Harrison,CLE,10,2019
467,Melvin Frazier,ORL,10,2019
465,Rawle Alkins,CHI,10,2019
466,Malcolm Miller,TOR,10,2019
463,Davon Reed,IND,10,2019
464,Carmelo Anthony,HOU,10,2019
461,Udonis Haslem,MIA,10,2019
462,Quincy Acy,PHO,10,2019
469,Dwight Howard,WAS,9,2019
470,Deyonta Davis,ATL,9,2019
471,Dzanan Musa,BRK,9,2019
472,Bonzie Colson,MIL,8,2019
473,Daryl Macon,DAL,8,2019
474,Jodie Meeks,TOR,8,2019
475,Chris Chiozza,HOU,7,2019
476,DeVaughn Akoon-Purcell,DEN,7,2019
477,Devin Robinson,WAS,7,2019
478,Jawun Evans,PHO,7,2019
483,Zhaire Smith,PHI,6,2019
485,Jemerrio Jones,LAL,6,2019
484,B.J. Johnson,ATL,6,2019
480,Walt Lemon,CHI,6,2019
482,PJ Dozier,BOS,6,2019
481,Demetrius Jackson,PHI,6,2019
479,Jimmer Fredette,PHO,6,2019
486,Alan Williams,BRK,5,2019
487,Isaac Humphries,ATL,5,2019
488,Haywood Highsmith,PHI,5,2019
494,Nick Young,DEN,4,2019
499,Luc Mbah a Moute,LAC,4,2019
497,Tyler Zeller,MEM,4,2019
496,Billy Garrett,NYK,4,2019
495,Andre Ingram,LAL,4,2019
498,Scott Machado,LAL,4,2019
493,Mitch Creek,BRK,4,2019
490,Troy Caupain,ORL,4,2019
489,JaKarr Sampson,CHI,4,2019
492,Eric Moreland,TOR,4,2019
491,Jaylen Morris,MIL,4,2019
500,Ike Anigbogu,IND,3,2019
501,Okaro White,WAS,3,2019
502,Donatas Motiejunas,SAS,3,2019
503,Donte Grantham,OKC,3,2019
505,Trevon Duval,MIL,3,2019
506,Justin Patton,PHI,3,2019
507,Gary Payton,WAS,3,2019
508,Isaiah Hicks,NYK,3,2019
504,Tony Bradley,UTA,3,2019
513,Angel Delgado,LAC,2,2019
516,Emanuel Terry,PHO,2,2019
515,Vince Edwards,HOU,2,2019
514,Dusty Hannahs,MEM,2,2019
512,J.P. Macura,CHO,2,2019
511,Kostas Antetokounmpo,DAL,2,2019
510,Terrence Jones,HOU,2,2019
509,Yante Maten,MIA,2,2019
517,Kalin Lucas,DET,1,2019
518,Tahjere McCall,BRK,1,2019
519,Tyler Davis,OKC,1,2019
520,Joe Chealey,CHO,1,2019
521,John Holland,CLE,1,2019
522,R.J. Hunter,BOS,1,2019
523,George King,PHO,1,2019
524,Tyler Ulis,CHI,1,2019
525,Zhou Qi,HOU,1,2019
526,Kobi Simmons,CLE,1,2019
527,Jordan Sibert,ATL,1,2019
528,Zach Lofton,DET,1,2019
529,D.J. Stephens,MEM,1,2019
