,Player,Tm,G,Year
276,Jim Petersen,GSW,43,1990
277,Scott Haffner,MIA,43,1990
278,Doug Roth,WSB,42,1990
279,William Bedford,DET,42,1990
280,Derrick Chievous,HOU,41,1990
281,Brad Daugherty,CLE,41,1990
282,Steve Alford,DAL,41,1990
283,Morlon Wiley,ORL,40,1990
284,Uwe Blab,GSW,40,1990
285,Scott Hastings,DET,40,1990
286,Stuart Gray,CHH,39,1990
287,Jim Farmer,SEA,38,1990
289,Paul Mokeski,CLE,38,1990
288,Kurt Nimphius,PHI,38,1990
290,Chris Dudley,CLE,37,1990
291,Pat Cummings,MIA,37,1990
292,Dave Greenwood,DET,37,1990
293,John Morton,CLE,37,1990
294,Henry Turner,SAC,36,1990
295,Mike Morrison,PHO,36,1990
296,Kenny Payne,PHI,35,1990
297,Tito Horford,MIL,35,1990
299,Pervis Ellison,SAC,34,1990
298,Jerry Sichting,CHH,34,1990
300,Mark McNamara,LAL,33,1990
301,Byron Dinkins,HOU,33,1990
302,Sedric Toney,SAC,32,1990
303,Reggie Williams,CLE,32,1990
304,Brian Quinnett,NYK,31,1990
305,Jeff Sanders,CHI,31,1990
306,Quintin Dailey,SEA,30,1990
309,Ron Harper,LAC,28,1990
310,Pete Myers,NJN,28,1990
311,Zarko Paspalj,SAS,28,1990
308,Jaren Jackson,NJN,28,1990
307,Leon Wood,NJN,28,1990
312,Scott Meents,SEA,26,1990
313,Ralph Sampson,SAC,26,1990
314,Roy Hinson,NJN,25,1990
315,Roy Marble,ATL,24,1990
316,Jay Vincent,LAL,24,1990
317,Kelvin Upshaw,GSW,23,1990
318,Lanard Copeland,PHI,23,1990
321,Micheal Williams,CHH,22,1990
322,Gary Leonard,MIN,22,1990
320,Ben Coleman,MIL,22,1990
319,Kiki Vandeweghe,NYK,22,1990
323,Anthony Mason,NJN,21,1990
324,Steve Johnson,SEA,21,1990
325,Derrick Gervin,NJN,21,1990
326,Dyron Nix,IND,20,1990
327,Lewis Lloyd,HOU,19,1990
328,John Williams,WSB,18,1990
329,Tim McCormick,HOU,18,1990
330,Steve Bucknall,LAL,18,1990
331,Michael Jackson,SAC,17,1990
332,Jay Taylor,NJN,17,1990
336,Raymond Brown,UTA,16,1990
337,Mike Williams,SAC,16,1990
333,Larry Krystkowiak,MIL,16,1990
335,Mike Holton,CHH,16,1990
334,Stanley Brundy,NJN,16,1990
338,Nate Johnston,POR,15,1990
339,Steve Harris,LAC,15,1990
340,Chris Welp,GSW,14,1990
341,Duane Ferrell,ATL,14,1990
342,John Shasky,GSW,14,1990
343,Mike McGee,PHO,14,1990
344,Calvin Natt,IND,14,1990
345,Jim Rowinski,MIA,14,1990
349,Jose Ortiz,UTA,13,1990
348,Mike Smrek,GSW,13,1990
346,Mel McCants,LAL,13,1990
347,Greg Butler,NYK,13,1990
350,Tim Legler,PHO,11,1990
351,Adrian Branch,MIN,11,1990
352,Greg Stokes,SAC,11,1990
353,Bob McCann,DAL,10,1990
354,Dave Hoppen,CHH,10,1990
355,Stan Kimbrough,DET,10,1990
356,Leonard Taylor,GSW,10,1990
357,Marques Johnson,GSW,10,1990
359,Terry Dozier,CHH,9,1990
358,Corey Gaines,PHI,9,1990
360,Andre Turner,CHH,8,1990
361,Carlton McKinney,LAC,7,1990
362,Haywoode Workman,ATL,6,1990
363,Dave Corzine,ORL,6,1990
364,Mike Higgins,LAL,6,1990
365,Jim Les,LAC,6,1990
366,Rick Carlisle,NJN,5,1990
367,Mike Dunleavy,MIL,5,1990
371,Jay Edwards,LAC,4,1990
370,Ralph Lewis,DET,4,1990
369,Clifford Lett,CHI,4,1990
368,Jeff Lebo,SAS,4,1990
372,Torgeir Bryn,LAC,3,1990
373,Chuck Nevitt,HOU,3,1990
374,Dexter Shouse,PHI,3,1990
375,Jawann Oldham,ORL,3,1990
376,Alton Lister,GSW,3,1990
377,Gary Voce,CLE,1,1990
378,Wes Matthews,ATL,1,1990
379,Mark Wade,DAL,1,1990
